# Posizione angolare. Oscillazioni forzate 2.50 V
# Tempo ( s )	Posizione angolare ( rad )
7.9732	-0.317
8.0132	-0.223
8.0532	-0.137
8.0932	-0.057
8.1332	0.017
8.1732	0.085
8.2132	0.145
8.2532	0.199
8.2932	0.247
8.3332	0.289
8.3732	0.322
8.4132	0.349
8.4532	0.368
8.4932	0.375
8.5332	0.375
8.5732	0.366
8.6132	0.347
8.6532	0.320
8.6932	0.283
8.7332	0.234
8.7732	0.173
8.8132	0.101
8.8532	0.016
8.8932	-0.082
8.9332	-0.188
8.9732	-0.308
9.0132	-0.437
9.0532	-0.573
9.0932	-0.716
9.1332	-0.864
9.1732	-1.016
9.2132	-1.169
9.2532	-1.321
9.2932	-1.469
9.3332	-1.610
9.3732	-1.742
9.4132	-1.865
9.4532	-1.974
9.4932	-2.070
9.5332	-2.150
9.5732	-2.213
9.6132	-2.257
9.6532	-2.282
9.6932	-2.289
9.7332	-2.278
9.7732	-2.251
9.8132	-2.209
9.8532	-2.152
9.8932	-2.083
9.9332	-2.003
9.9732	-1.912
10.0132	-1.813
10.0532	-1.707
10.0932	-1.596
10.1332	-1.481
10.1732	-1.363
10.2132	-1.246
10.2532	-1.129
10.2932	-1.015
10.3332	-0.905
10.3732	-0.796
10.4132	-0.693
10.4532	-0.594
10.4932	-0.501
10.5332	-0.413
10.5732	-0.330
10.6132	-0.251
10.6532	-0.179
10.6932	-0.110
10.7332	-0.049
10.7732	0.011
10.8132	0.064
10.8532	0.115
10.8932	0.162
10.9332	0.204
10.9732	0.243
11.0132	0.275
11.0532	0.302
11.0932	0.320
11.1332	0.331
11.1732	0.335
11.2132	0.327
11.2532	0.311
11.2932	0.284
11.3332	0.247
11.3732	0.198
11.4132	0.137
11.4532	0.061
11.4932	-0.027
11.5332	-0.127
11.5732	-0.240
11.6132	-0.366
11.6532	-0.501
11.6932	-0.647
11.7332	-0.798
11.7732	-0.957
11.8132	-1.117
11.8532	-1.279
11.8932	-1.437
11.9332	-1.593
11.9732	-1.739
12.0132	-1.877
12.0532	-2.001
12.0932	-2.111
12.1332	-2.204
12.1732	-2.278
12.2132	-2.333
12.2532	-2.366
12.2932	-2.377
12.3332	-2.369
12.3732	-2.342
12.4132	-2.297
12.4532	-2.234
12.4932	-2.157
12.5332	-2.064
12.5732	-1.960
12.6132	-1.846
12.6532	-1.722
12.6932	-1.593
12.7332	-1.458
12.7732	-1.321
12.8132	-1.183
12.8532	-1.048
12.8932	-0.916
12.9332	-0.790
12.9732	-0.671
13.0132	-0.556
13.0532	-0.452
13.0932	-0.355
13.1332	-0.267
13.1732	-0.187
13.2132	-0.116
13.2532	-0.053
13.2932	0.005
13.3332	0.055
13.3732	0.101
13.4132	0.140
13.4532	0.174
13.4932	0.206
13.5332	0.231
13.5732	0.253
13.6132	0.269
13.6532	0.278
13.6932	0.281
13.7332	0.278
13.7732	0.269
13.8132	0.251
13.8532	0.226
13.8932	0.193
13.9332	0.149
13.9732	0.096
14.0132	0.031
14.0532	-0.044
14.0932	-0.132
14.1332	-0.231
14.1732	-0.342
14.2132	-0.463
14.2532	-0.592
14.2932	-0.732
14.3332	-0.875
14.3732	-1.024
14.4132	-1.175
14.4532	-1.327
14.4932	-1.475
14.5332	-1.619
14.5732	-1.756
14.6132	-1.882
14.6532	-1.996
14.6932	-2.097
14.7332	-2.182
14.7732	-2.249
14.8132	-2.297
14.8532	-2.326
14.8932	-2.336
14.9332	-2.325
14.9732	-2.298
15.0132	-2.253
15.0532	-2.193
15.0932	-2.117
15.1332	-2.029
15.1732	-1.929
15.2132	-1.819
15.2532	-1.700
15.2932	-1.576
15.3332	-1.445
15.3732	-1.312
15.4132	-1.178
15.4532	-1.045
15.4932	-0.914
15.5332	-0.789
15.5732	-0.668
15.6132	-0.553
15.6532	-0.445
15.6932	-0.342
15.7332	-0.250
15.7732	-0.163
15.8132	-0.086
15.8532	-0.016
15.8932	0.049
15.9332	0.105
15.9732	0.157
16.0132	0.204
16.0532	0.243
16.0932	0.278
16.1332	0.306
16.1732	0.328
16.2132	0.341
16.2532	0.347
16.2932	0.344
16.3332	0.333
16.3732	0.314
16.4132	0.286
16.4532	0.247
16.4932	0.196
16.5332	0.134
16.5732	0.060
16.6132	-0.027
16.6532	-0.126
16.6932	-0.237
16.7332	-0.358
16.7732	-0.490
16.8132	-0.631
16.8532	-0.779
16.8932	-0.933
16.9332	-1.089
16.9732	-1.246
17.0132	-1.401
17.0532	-1.554
17.0932	-1.696
17.1332	-1.830
17.1732	-1.953
17.2132	-2.061
17.2532	-2.154
17.2932	-2.229
17.3332	-2.286
17.3732	-2.322
17.4132	-2.339
17.4532	-2.337
17.4932	-2.315
17.5332	-2.278
17.5732	-2.223
17.6132	-2.154
17.6532	-2.070
17.6932	-1.974
17.7332	-1.869
17.7732	-1.753
17.8132	-1.630
17.8532	-1.503
17.8932	-1.371
17.9332	-1.238
17.9732	-1.104
18.0132	-0.972
18.0532	-0.844
18.0932	-0.718
18.1332	-0.598
18.1732	-0.485
18.2132	-0.379
18.2532	-0.280
18.2932	-0.188
18.3332	-0.104
18.3732	-0.028
18.4132	0.041
18.4532	0.102
18.4932	0.159
18.5332	0.209
18.5732	0.253
18.6132	0.291
18.6532	0.320
18.6932	0.344
18.7332	0.358
18.7732	0.364
18.8132	0.361
18.8532	0.349
18.8932	0.328
18.9332	0.298
18.9732	0.259
19.0132	0.207
19.0532	0.145
19.0932	0.069
19.1332	-0.017
19.1732	-0.118
19.2132	-0.228
19.2532	-0.350
19.2932	-0.481
19.3332	-0.620
19.3732	-0.767
19.4132	-0.917
19.4532	-1.073
19.4932	-1.227
19.5332	-1.381
19.5732	-1.530
19.6132	-1.671
19.6532	-1.805
19.6932	-1.927
19.7332	-2.037
19.7732	-2.130
19.8132	-2.207
19.8532	-2.267
19.8932	-2.306
19.9332	-2.325
19.9732	-2.325
20.0132	-2.308
20.0532	-2.271
20.0932	-2.221
20.1332	-2.155
20.1732	-2.077
20.2132	-1.984
20.2532	-1.883
20.2932	-1.772
20.3332	-1.654
20.3732	-1.532
20.4132	-1.404
20.4532	-1.277
20.4932	-1.150
20.5332	-1.024
20.5732	-0.902
20.6132	-0.782
20.6532	-0.669
20.6932	-0.562
20.7332	-0.462
20.7732	-0.369
20.8132	-0.281
20.8532	-0.203
20.8932	-0.130
20.9332	-0.066
20.9732	-0.008
21.0132	0.044
21.0532	0.093
21.0932	0.135
21.1332	0.173
21.1732	0.207
21.2132	0.237
21.2532	0.261
21.2932	0.278
21.3332	0.291
21.3732	0.295
21.4132	0.294
21.4532	0.283
21.4932	0.267
21.5332	0.240
21.5732	0.204
21.6132	0.159
21.6532	0.102
21.6932	0.033
21.7332	-0.049
21.7732	-0.143
21.8132	-0.250
21.8532	-0.368
21.8932	-0.495
21.9332	-0.633
21.9732	-0.778
22.0132	-0.928
22.0532	-1.082
22.0932	-1.238
22.1332	-1.393
22.1732	-1.544
22.2132	-1.689
22.2532	-1.825
22.2932	-1.949
22.3332	-2.061
22.3732	-2.157
22.4132	-2.235
22.4532	-2.297
22.4932	-2.337
22.5332	-2.358
22.5732	-2.358
22.6132	-2.339
22.6532	-2.303
22.6932	-2.249
22.7332	-2.180
22.7732	-2.097
22.8132	-2.001
22.8532	-1.893
22.8932	-1.777
22.9332	-1.654
22.9732	-1.525
23.0132	-1.393
23.0532	-1.260
23.0932	-1.128
23.1332	-0.999
23.1732	-0.873
23.2132	-0.752
23.2532	-0.636
23.2932	-0.528
23.3332	-0.430
23.3732	-0.341
23.4132	-0.259
23.4532	-0.187
23.4932	-0.123
23.5332	-0.066
23.5732	-0.016
23.6132	0.030
23.6532	0.071
23.6932	0.108
23.7332	0.140
23.7732	0.170
23.8132	0.195
23.8532	0.217
23.8932	0.234
23.9332	0.247
23.9732	0.253
24.0132	0.251
24.0532	0.245
24.0932	0.231
24.1332	0.209
24.1732	0.178
24.2132	0.137
24.2532	0.086
24.2932	0.024
24.3332	-0.052
24.3732	-0.140
24.4132	-0.240
24.4532	-0.353
24.4932	-0.476
24.5332	-0.609
24.5732	-0.751
24.6132	-0.900
24.6532	-1.054
24.6932	-1.210
24.7332	-1.367
24.7732	-1.521
24.8132	-1.668
24.8532	-1.810
24.8932	-1.938
24.9332	-2.056
24.9732	-2.157
25.0132	-2.242
25.0532	-2.306
25.0932	-2.351
25.1332	-2.375
25.1732	-2.378
25.2132	-2.361
25.2532	-2.325
25.2932	-2.273
25.3332	-2.202
25.3732	-2.116
25.4132	-2.017
25.4532	-1.905
25.4932	-1.783
25.5332	-1.652
25.5732	-1.516
25.6132	-1.376
25.6532	-1.233
25.6932	-1.090
25.7332	-0.952
25.7732	-0.817
25.8132	-0.688
25.8532	-0.565
25.8932	-0.451
25.9332	-0.344
25.9732	-0.248
26.0132	-0.162
26.0532	-0.083
26.0932	-0.014
26.1332	0.046
26.1732	0.099
26.2132	0.145
26.2532	0.185
26.2932	0.218
26.3332	0.245
26.3732	0.267
26.4132	0.281
26.4532	0.291
26.4932	0.292
26.5332	0.289
26.5732	0.280
26.6132	0.265
26.6532	0.245
26.6932	0.217
26.7332	0.181
26.7732	0.135
26.8132	0.080
26.8532	0.014
26.8932	-0.063
26.9332	-0.149
26.9732	-0.248
27.0132	-0.358
27.0532	-0.476
27.0932	-0.605
27.1332	-0.740
27.1732	-0.881
27.2132	-1.027
27.2532	-1.177
27.2932	-1.324
27.3332	-1.470
27.3732	-1.612
27.4132	-1.747
27.4532	-1.872
27.4932	-1.987
27.5332	-2.088
27.5732	-2.174
27.6132	-2.242
27.6532	-2.293
27.6932	-2.325
27.7332	-2.337
27.7732	-2.331
27.8132	-2.306
27.8532	-2.264
27.8932	-2.205
27.9332	-2.132
27.9732	-2.044
28.0132	-1.945
28.0532	-1.835
28.0932	-1.715
28.1332	-1.588
28.1732	-1.456
28.2132	-1.321
28.2532	-1.186
28.2932	-1.049
28.3332	-0.916
28.3732	-0.785
28.4132	-0.660
28.4532	-0.540
28.4932	-0.429
28.5332	-0.327
28.5732	-0.232
28.6132	-0.149
28.6532	-0.072
28.6932	-0.005
28.7332	0.055
28.7732	0.108
28.8132	0.156
28.8532	0.195
28.8932	0.229
28.9332	0.258
28.9732	0.280
29.0132	0.295
29.0532	0.303
29.0932	0.305
29.1332	0.298
29.1732	0.287
29.2132	0.270
29.2532	0.247
29.2932	0.214
29.3332	0.171
29.3732	0.119
29.4132	0.058
29.4532	-0.016
29.4932	-0.099
29.5332	-0.195
29.5732	-0.302
29.6132	-0.418
29.6532	-0.543
29.6932	-0.677
29.7332	-0.817
29.7732	-0.960
29.8132	-1.107
29.8532	-1.255
29.8932	-1.403
29.9332	-1.544
29.9732	-1.681
30.0132	-1.810
30.0532	-1.926
30.0932	-2.031
30.1332	-2.121
30.1732	-2.194
30.2132	-2.253
30.2532	-2.290
30.2932	-2.311
30.3332	-2.311
30.3732	-2.293
30.4132	-2.260
30.4532	-2.210
30.4932	-2.146
30.5332	-2.069
30.5732	-1.979
30.6132	-1.879
30.6532	-1.769
30.6932	-1.652
30.7332	-1.530
30.7732	-1.404
30.8132	-1.275
30.8532	-1.150
30.8932	-1.024
30.9332	-0.903
30.9732	-0.785
31.0132	-0.674
31.0532	-0.569
31.0932	-0.470
31.1332	-0.379
31.1732	-0.295
31.2132	-0.218
31.2532	-0.149
31.2932	-0.086
31.3332	-0.028
31.3732	0.024
31.4132	0.071
31.4532	0.113
31.4932	0.151
31.5332	0.185
31.5732	0.215
31.6132	0.242
31.6532	0.262
31.6932	0.276
31.7332	0.286
31.7732	0.286
31.8132	0.281
31.8532	0.267
31.8932	0.247
31.9332	0.217
31.9732	0.176
32.0132	0.126
32.0532	0.064
32.0932	-0.009
32.1332	-0.096
32.1732	-0.195
32.2132	-0.303
32.2532	-0.424
32.2932	-0.553
32.3332	-0.690
32.3732	-0.834
32.4132	-0.982
32.4532	-1.133
32.4932	-1.282
32.5332	-1.429
32.5732	-1.572
32.6132	-1.709
32.6532	-1.835
32.6932	-1.949
32.7332	-2.050
32.7732	-2.135
32.8132	-2.202
32.8532	-2.253
32.8932	-2.284
32.9332	-2.295
32.9732	-2.289
33.0132	-2.265
33.0532	-2.226
33.0932	-2.172
33.1332	-2.105
33.1732	-2.026
33.2132	-1.937
33.2532	-1.838
33.2932	-1.731
33.3332	-1.619
33.3732	-1.503
33.4132	-1.385
33.4532	-1.266
33.4932	-1.148
33.5332	-1.032
33.5732	-0.919
33.6132	-0.811
33.6532	-0.708
33.6932	-0.613
33.7332	-0.522
33.7732	-0.440
33.8132	-0.361
33.8532	-0.291
33.8932	-0.225
33.9332	-0.163
33.9732	-0.105
34.0132	-0.052
34.0532	0.000
34.0932	0.049
34.1332	0.094
34.1732	0.138
34.2132	0.179
34.2532	0.217
34.2932	0.250
34.3332	0.276
34.3732	0.295
34.4132	0.308
34.4532	0.309
34.4932	0.303
34.5332	0.286
34.5732	0.258
34.6132	0.218
34.6532	0.165
34.6932	0.101
34.7332	0.020
34.7732	-0.072
34.8132	-0.179
34.8532	-0.298
34.8932	-0.429
34.9332	-0.570
34.9732	-0.719
35.0132	-0.875
35.0532	-1.035
35.0932	-1.197
35.1332	-1.359
35.1732	-1.516
35.2132	-1.668
35.2532	-1.810
35.2932	-1.940
35.3332	-2.056
35.3732	-2.157
35.4132	-2.238
35.4532	-2.301
35.4932	-2.344
35.5332	-2.364
35.5732	-2.366
35.6132	-2.347
35.6532	-2.311
35.6932	-2.257
35.7332	-2.188
35.7732	-2.103
35.8132	-2.007
35.8532	-1.901
35.8932	-1.784
35.9332	-1.660
35.9732	-1.532
36.0132	-1.398
36.0532	-1.264
36.0932	-1.131
36.1332	-1.001
36.1732	-0.875
36.2132	-0.754
36.2532	-0.639
36.2932	-0.533
36.3332	-0.432
36.3732	-0.341
36.4132	-0.256
36.4532	-0.181
36.4932	-0.113
36.5332	-0.053
36.5732	0.002
36.6132	0.050
36.6532	0.094
36.6932	0.132
36.7332	0.168
36.7732	0.198
36.8132	0.225
36.8532	0.247
36.8932	0.262
36.9332	0.273
36.9732	0.278
37.0132	0.276
37.0532	0.267
37.0932	0.251
37.1332	0.226
37.1732	0.192
37.2132	0.148
37.2532	0.091
37.2932	0.024
37.3332	-0.057
37.3732	-0.149
37.4132	-0.254
37.4532	-0.371
37.4932	-0.500
37.5332	-0.636
37.5732	-0.782
37.6132	-0.935
37.6532	-1.090
37.6932	-1.249
37.7332	-1.406
37.7732	-1.560
37.8132	-1.707
37.8532	-1.847
37.8932	-1.974
37.9332	-2.088
37.9732	-2.185
38.0132	-2.265
38.0532	-2.326
38.0932	-2.366
38.1332	-2.384
38.1732	-2.383
38.2132	-2.361
38.2532	-2.320
38.2932	-2.262
38.3332	-2.187
38.3732	-2.097
38.4132	-1.992
38.4532	-1.877
38.4932	-1.751
38.5332	-1.618
38.5732	-1.480
38.6132	-1.337
38.6532	-1.194
38.6932	-1.051
38.7332	-0.913
38.7732	-0.779
38.8132	-0.652
38.8532	-0.534
38.8932	-0.426
38.9332	-0.325
38.9732	-0.236
39.0132	-0.156
39.0532	-0.085
39.0932	-0.022
39.1332	0.033
39.1732	0.082
39.2132	0.123
39.2532	0.159
39.2932	0.190
39.3332	0.217
39.3732	0.237
39.4132	0.253
39.4532	0.262
39.4932	0.267
39.5332	0.264
39.5732	0.258
39.6132	0.245
39.6532	0.226
39.6932	0.199
39.7332	0.167
39.7732	0.124
39.8132	0.071
39.8532	0.006
39.8932	-0.069
39.9332	-0.156
39.9732	-0.253
40.0132	-0.363
40.0532	-0.481
40.0932	-0.609
40.1332	-0.746
40.1732	-0.889
40.2132	-1.037
40.2532	-1.186
40.2932	-1.335
40.3332	-1.483
40.3732	-1.626
40.4132	-1.761
40.4532	-1.888
40.4932	-2.001
40.5332	-2.102
40.5732	-2.187
40.6132	-2.253
40.6532	-2.301
40.6932	-2.329
40.7332	-2.337
40.7732	-2.326
40.8132	-2.298
40.8532	-2.253
40.8932	-2.191
40.9332	-2.116
40.9732	-2.026
41.0132	-1.924
41.0532	-1.813
41.0932	-1.692
41.1332	-1.565
41.1732	-1.433
41.2132	-1.296
41.2532	-1.161
41.2932	-1.024
41.3332	-0.891
41.3732	-0.762
41.4132	-0.638
41.4532	-0.520
41.4932	-0.408
41.5332	-0.303
41.5732	-0.207
41.6132	-0.119
41.6532	-0.039
41.6932	0.031
41.7332	0.096
41.7732	0.154
41.8132	0.204
41.8532	0.247
41.8932	0.284
41.9332	0.313
41.9732	0.335
42.0132	0.349
42.0532	0.355
42.0932	0.353
42.1332	0.344
42.1732	0.327
42.2132	0.302
42.2532	0.269
42.2932	0.225
42.3332	0.170
42.3732	0.105
42.4132	0.028
42.4532	-0.061
42.4932	-0.160
42.5332	-0.272
42.5732	-0.393
42.6132	-0.523
42.6532	-0.661
42.6932	-0.806
42.7332	-0.953
42.7732	-1.106
42.8132	-1.257
42.8532	-1.406
42.8932	-1.552
42.9332	-1.689
42.9732	-1.817
43.0132	-1.934
43.0532	-2.037
43.0932	-2.125
43.1332	-2.198
43.1732	-2.251
43.2132	-2.286
43.2532	-2.301
43.2932	-2.298
43.3332	-2.278
43.3732	-2.242
43.4132	-2.191
43.4532	-2.125
43.4932	-2.047
43.5332	-1.959
43.5732	-1.860
43.6132	-1.753
43.6532	-1.638
43.6932	-1.521
43.7332	-1.398
43.7732	-1.275
43.8132	-1.151
43.8532	-1.030
43.8932	-0.911
43.9332	-0.796
43.9732	-0.685
44.0132	-0.580
44.0532	-0.482
44.0932	-0.390
44.1332	-0.303
44.1732	-0.225
44.2132	-0.152
44.2532	-0.085
44.2932	-0.024
44.3332	0.033
44.3732	0.085
44.4132	0.132
44.4532	0.174
44.4932	0.214
44.5332	0.247
44.5732	0.275
44.6132	0.297
44.6532	0.313
44.6932	0.319
44.7332	0.317
44.7732	0.306
44.8132	0.287
44.8532	0.261
44.8932	0.221
44.9332	0.173
44.9732	0.110
45.0132	0.036
45.0532	-0.052
45.0932	-0.151
45.1332	-0.264
45.1732	-0.386
45.2132	-0.520
45.2532	-0.663
45.2932	-0.812
45.3332	-0.966
45.3732	-1.125
45.4132	-1.282
45.4532	-1.439
45.4932	-1.590
45.5332	-1.734
45.5732	-1.869
45.6132	-1.990
45.6532	-2.099
45.6932	-2.190
45.7332	-2.264
45.7732	-2.317
45.8132	-2.350
45.8532	-2.362
45.8932	-2.356
45.9332	-2.329
45.9732	-2.287
46.0132	-2.226
46.0532	-2.150
46.0932	-2.059
46.1332	-1.959
46.1732	-1.846
46.2132	-1.725
46.2532	-1.598
46.2932	-1.466
46.3332	-1.330
46.3732	-1.195
46.4132	-1.062
46.4532	-0.930
46.4932	-0.804
46.5332	-0.685
46.5732	-0.573
46.6132	-0.470
46.6532	-0.375
46.6932	-0.289
46.7332	-0.214
46.7732	-0.145
46.8132	-0.085
46.8532	-0.031
46.8932	0.016
46.9332	0.058
46.9732	0.096
47.0132	0.130
47.0532	0.160
47.0932	0.185
47.1332	0.209
47.1732	0.226
47.2132	0.240
47.2532	0.248
47.2932	0.250
47.3332	0.245
47.3732	0.236
47.4132	0.218
47.4532	0.195
47.4932	0.162
47.5332	0.118
47.5732	0.063
47.6132	-0.003
47.6532	-0.082
47.6932	-0.171
47.7332	-0.273
47.7732	-0.388
47.8132	-0.511
47.8532	-0.644
47.8932	-0.784
47.9332	-0.931
47.9732	-1.081
48.0132	-1.233
48.0532	-1.385
48.0932	-1.533
48.1332	-1.676
48.1732	-1.808
48.2132	-1.931
48.2532	-2.039
48.2932	-2.132
48.3332	-2.209
48.3732	-2.267
48.4132	-2.304
48.4532	-2.323
48.4932	-2.322
48.5332	-2.303
48.5732	-2.268
48.6132	-2.216
48.6532	-2.150
48.6932	-2.070
48.7332	-1.979
48.7732	-1.876
48.8132	-1.764
48.8532	-1.646
48.8932	-1.521
48.9332	-1.393
48.9732	-1.263
49.0132	-1.134
49.0532	-1.005
49.0932	-0.880
49.1332	-0.757
49.1732	-0.641
49.2132	-0.531
49.2532	-0.427
49.2932	-0.331
49.3332	-0.242
49.3732	-0.160
49.4132	-0.085
49.4532	-0.019
49.4932	0.041
49.5332	0.096
49.5732	0.143
49.6132	0.184
49.6532	0.221
49.6932	0.251
49.7332	0.276
49.7732	0.295
49.8132	0.308
49.8532	0.311
49.8932	0.309
49.9332	0.300
49.9732	0.284
50.0132	0.261
50.0532	0.228
50.0932	0.185
50.1332	0.132
50.1732	0.069
50.2132	-0.006
50.2532	-0.093
50.2932	-0.190
50.3332	-0.298
50.3732	-0.418
50.4132	-0.545
50.4532	-0.680
50.4932	-0.822
50.5332	-0.968
50.5732	-1.115
50.6132	-1.263
50.6532	-1.409
50.6932	-1.550
50.7332	-1.685
50.7732	-1.813
50.8132	-1.927
50.8532	-2.029
50.8932	-2.116
50.9332	-2.188
50.9732	-2.242
51.0132	-2.276
51.0532	-2.292
51.0932	-2.290
51.1332	-2.271
51.1732	-2.237
51.2132	-2.188
51.2532	-2.124
51.2932	-2.048
51.3332	-1.962
51.3732	-1.865
51.4132	-1.759
51.4532	-1.646
51.4932	-1.530
51.5332	-1.409
51.5732	-1.286
51.6132	-1.166
51.6532	-1.046
51.6932	-0.928
51.7332	-0.814
51.7732	-0.705
51.8132	-0.602
51.8532	-0.504
51.8932	-0.413
51.9332	-0.328
51.9732	-0.250
52.0132	-0.178
52.0532	-0.112
52.0932	-0.050
52.1332	0.006
52.1732	0.057
52.2132	0.104
52.2532	0.148
52.2932	0.187
52.3332	0.221
52.3732	0.251
52.4132	0.275
52.4532	0.292
52.4932	0.303
52.5332	0.306
52.5732	0.300
52.6132	0.287
52.6532	0.265
52.6932	0.232
52.7332	0.190
52.7732	0.135
52.8132	0.068
52.8532	-0.013
52.8932	-0.104
52.9332	-0.207
52.9732	-0.324
53.0132	-0.449
53.0532	-0.584
53.0932	-0.729
53.1332	-0.878
53.1732	-1.032
53.2132	-1.188
53.2532	-1.343
53.2932	-1.495
53.3332	-1.641
53.3732	-1.780
53.4132	-1.907
53.4532	-2.022
53.4932	-2.122
53.5332	-2.205
53.5732	-2.271
53.6132	-2.318
53.6532	-2.345
53.6932	-2.351
53.7332	-2.339
53.7732	-2.309
53.8132	-2.262
53.8532	-2.199
53.8932	-2.121
53.9332	-2.029
53.9732	-1.927
54.0132	-1.816
54.0532	-1.696
54.0932	-1.572
54.1332	-1.444
54.1732	-1.312
54.2132	-1.181
54.2532	-1.052
54.2932	-0.927
54.3332	-0.806
54.3732	-0.691
54.4132	-0.581
54.4532	-0.481
54.4932	-0.390
54.5332	-0.306
54.5732	-0.232
54.6132	-0.167
54.6532	-0.105
54.6932	-0.053
54.7332	-0.005
54.7732	0.038
54.8132	0.077
54.8532	0.113
54.8932	0.145
54.9332	0.173
54.9732	0.199
55.0132	0.220
55.0532	0.237
55.0932	0.248
55.1332	0.253
55.1732	0.251
55.2132	0.243
55.2532	0.228
55.2932	0.204
55.3332	0.170
55.3732	0.126
55.4132	0.069
55.4532	0.002
55.4932	-0.079
55.5332	-0.171
55.5732	-0.275
55.6132	-0.391
55.6532	-0.518
55.6932	-0.655
55.7332	-0.798
55.7732	-0.947
55.8132	-1.101
55.8532	-1.257
55.8932	-1.411
55.9332	-1.561
55.9732	-1.706
56.0132	-1.843
56.0532	-1.968
56.0932	-2.080
56.1332	-2.176
56.1732	-2.254
56.2132	-2.314
56.2532	-2.355
56.2932	-2.373
56.3332	-2.373
56.3732	-2.353
56.4132	-2.314
56.4532	-2.257
56.4932	-2.185
56.5332	-2.097
56.5732	-1.996
56.6132	-1.883
56.6532	-1.761
56.6932	-1.630
56.7332	-1.495
56.7732	-1.357
56.8132	-1.216
56.8532	-1.078
56.8932	-0.941
56.9332	-0.809
56.9732	-0.682
57.0132	-0.562
57.0532	-0.452
57.0932	-0.352
57.1332	-0.261
57.1732	-0.181
57.2132	-0.107
