Posizione angolare, Oscillazioni forzate 1.70 V
Tempo ( s )	Posizione angolare ( rad )
15,9635	1,610
16,0035	1,588
16,0435	1,561
16,0835	1,530
16,1235	1,494
16,1635	1,451
16,2035	1,404
16,2435	1,352
16,2835	1,294
16,3235	1,233
16,3635	1,166
16,4035	1,096
16,4435	1,023
16,4835	0,949
16,5235	0,872
16,5635	0,795
16,6035	0,718
16,6435	0,642
16,6835	0,570
16,7235	0,501
16,7635	0,437
16,8035	0,377
16,8435	0,322
16,8835	0,273
16,9235	0,231
16,9635	0,193
17,0035	0,163
17,0435	0,138
17,0835	0,118
17,1235	0,104
17,1635	0,094
17,2035	0,090
17,2435	0,086
17,2835	0,086
17,3235	0,088
17,3635	0,088
17,4035	0,086
17,4435	0,085
17,4835	0,082
17,5235	0,077
17,5635	0,072
17,6035	0,064
17,6435	0,057
17,6835	0,046
17,7235	0,033
17,7635	0,019
17,8035	0,003
17,8435	-0,014
17,8835	-0,033
17,9235	-0,052
17,9635	-0,069
18,0035	-0,085
18,0435	-0,097
18,0835	-0,107
18,1235	-0,113
18,1635	-0,115
18,2035	-0,112
18,2435	-0,105
18,2835	-0,094
18,3235	-0,082
18,3635	-0,069
18,4035	-0,057
18,4435	-0,047
18,4835	-0,039
18,5235	-0,035
18,5635	-0,031
18,6035	-0,030
18,6435	-0,028
18,6835	-0,025
18,7235	-0,022
18,7635	-0,016
18,8035	-0,005
18,8435	0,013
18,8835	0,041
18,9235	0,082
18,9635	0,134
19,0035	0,199
19,0435	0,278
19,0835	0,368
19,1235	0,470
19,1635	0,578
19,2035	0,696
19,2435	0,817
19,2835	0,941
19,3235	1,065
19,3635	1,188
19,4035	1,305
19,4435	1,417
19,4835	1,521
19,5235	1,615
19,5635	1,696
19,6035	1,767
19,6435	1,824
19,6835	1,865
19,7235	1,893
19,7635	1,905
19,8035	1,905
19,8435	1,896
19,8835	1,876
19,9235	1,850
19,9635	1,819
20,0035	1,784
20,0435	1,747
20,0835	1,707
20,1235	1,670
20,1635	1,634
20,2035	1,601
20,2435	1,571
20,2835	1,546
20,3235	1,525
20,3635	1,510
20,4035	1,500
20,4435	1,495
20,4835	1,495
20,5235	1,497
20,5635	1,502
20,6035	1,508
20,6435	1,513
20,6835	1,516
20,7235	1,517
20,7635	1,516
20,8035	1,510
20,8435	1,499
20,8835	1,483
20,9235	1,462
20,9635	1,434
21,0035	1,400
21,0435	1,359
21,0835	1,312
21,1235	1,257
21,1635	1,195
21,2035	1,128
21,2435	1,056
21,2835	0,979
21,3235	0,898
21,3635	0,815
21,4035	0,730
21,4435	0,647
21,4835	0,564
21,5235	0,484
21,5635	0,407
21,6035	0,335
21,6435	0,269
21,6835	0,209
21,7235	0,157
21,7635	0,113
21,8035	0,075
21,8435	0,047
21,8835	0,025
21,9235	0,013
21,9635	0,005
22,0035	0,005
22,0435	0,008
22,0835	0,013
22,1235	0,020
22,1635	0,027
22,2035	0,031
22,2435	0,031
22,2835	0,030
22,3235	0,027
22,3635	0,022
22,4035	0,017
22,4435	0,011
22,4835	0,005
22,5235	-0,005
22,5635	-0,014
22,6035	-0,024
22,6435	-0,033
22,6835	-0,042
22,7235	-0,052
22,7635	-0,060
22,8035	-0,068
22,8435	-0,074
22,8835	-0,077
22,9235	-0,080
22,9635	-0,080
23,0035	-0,077
23,0435	-0,072
23,0835	-0,066
23,1235	-0,055
23,1635	-0,042
23,2035	-0,030
23,2435	-0,019
23,2835	-0,006
23,3235	0,006
23,3635	0,019
23,4035	0,035
23,4435	0,052
23,4835	0,072
23,5235	0,096
23,5635	0,127
23,6035	0,165
23,6435	0,210
23,6835	0,262
23,7235	0,324
23,7635	0,390
23,8035	0,462
23,8435	0,540
23,8835	0,624
23,9235	0,710
23,9635	0,798
24,0035	0,888
24,0435	0,975
24,0835	1,062
24,1235	1,145
24,1635	1,225
24,2035	1,301
24,2435	1,368
24,2835	1,431
24,3235	1,488
24,3635	1,536
24,4035	1,577
24,4435	1,612
24,4835	1,638
24,5235	1,657
24,5635	1,668
24,6035	1,673
24,6435	1,674
24,6835	1,671
24,7235	1,667
24,7635	1,663
24,8035	1,659
24,8435	1,656
24,8835	1,652
24,9235	1,652
24,9635	1,652
25,0035	1,654
25,0435	1,656
25,0835	1,659
25,1235	1,662
25,1635	1,663
25,2035	1,667
25,2435	1,667
25,2835	1,665
25,3235	1,660
25,3635	1,654
25,4035	1,645
25,4435	1,630
25,4835	1,613
25,5235	1,590
25,5635	1,561
25,6035	1,530
25,6435	1,492
25,6835	1,450
25,7235	1,403
25,7635	1,349
25,8035	1,293
25,8435	1,232
25,8835	1,167
25,9235	1,100
25,9635	1,030
26,0035	0,960
26,0435	0,886
26,0835	0,814
26,1235	0,743
26,1635	0,674
26,2035	0,608
26,2435	0,545
26,2835	0,485
26,3235	0,432
26,3635	0,383
26,4035	0,339
26,4435	0,302
26,4835	0,269
26,5235	0,240
26,5635	0,217
26,6035	0,199
26,6435	0,184
26,6835	0,173
26,7235	0,165
26,7635	0,159
26,8035	0,152
26,8435	0,149
26,8835	0,146
26,9235	0,141
26,9635	0,137
27,0035	0,130
27,0435	0,123
27,0835	0,112
27,1235	0,099
27,1635	0,085
27,2035	0,068
27,2435	0,047
27,2835	0,025
27,3235	0,003
27,3635	-0,022
27,4035	-0,046
27,4435	-0,069
27,4835	-0,093
27,5235	-0,113
27,5635	-0,132
27,6035	-0,148
27,6435	-0,160
27,6835	-0,168
27,7235	-0,171
27,7635	-0,171
27,8035	-0,167
27,8435	-0,157
27,8835	-0,145
27,9235	-0,130
27,9635	-0,115
28,0035	-0,094
28,0435	-0,072
28,0835	-0,047
28,1235	-0,019
28,1635	0,014
28,2035	0,050
28,2435	0,090
28,2835	0,130
28,3235	0,174
28,3635	0,221
28,4035	0,273
28,4435	0,327
28,4835	0,382
28,5235	0,440
28,5635	0,500
28,6035	0,561
28,6435	0,620
28,6835	0,683
28,7235	0,743
28,7635	0,803
28,8035	0,862
28,8435	0,919
28,8835	0,972
28,9235	1,024
28,9635	1,074
29,0035	1,122
29,0435	1,166
29,0835	1,208
29,1235	1,247
29,1635	1,285
29,2035	1,321
29,2435	1,356
29,2835	1,389
29,3235	1,420
29,3635	1,450
29,4035	1,480
29,4435	1,508
29,4835	1,535
29,5235	1,561
29,5635	1,587
29,6035	1,612
29,6435	1,635
29,6835	1,659
29,7235	1,679
29,7635	1,698
29,8035	1,714
29,8435	1,726
29,8835	1,736
29,9235	1,742
29,9635	1,744
30,0035	1,740
30,0435	1,737
30,0835	1,729
30,1235	1,720
30,1635	1,707
30,2035	1,693
30,2435	1,674
30,2835	1,654
30,3235	1,629
30,3635	1,599
30,4035	1,566
30,4435	1,530
30,4835	1,489
30,5235	1,444
30,5635	1,395
30,6035	1,343
30,6435	1,288
30,6835	1,230
30,7235	1,169
30,7635	1,107
30,8035	1,043
30,8435	0,977
30,8835	0,911
30,9235	0,847
30,9635	0,782
31,0035	0,719
31,0435	0,660
31,0835	0,603
31,1235	0,548
31,1635	0,498
31,2035	0,452
31,2435	0,410
31,2835	0,372
31,3235	0,339
31,3635	0,309
31,4035	0,283
31,4435	0,259
31,4835	0,237
31,5235	0,218
31,5635	0,201
31,6035	0,185
31,6435	0,170
31,6835	0,154
31,7235	0,138
31,7635	0,123
31,8035	0,107
31,8435	0,090
31,8835	0,072
31,9235	0,053
31,9635	0,033
32,0035	0,013
32,0435	-0,008
32,0835	-0,030
32,1235	-0,052
32,1635	-0,072
32,2035	-0,093
32,2435	-0,112
32,2835	-0,129
32,3235	-0,145
32,3635	-0,156
32,4035	-0,165
32,4435	-0,170
32,4835	-0,171
32,5235	-0,168
32,5635	-0,162
32,6035	-0,152
32,6435	-0,140
32,6835	-0,127
32,7235	-0,115
32,7635	-0,101
32,8035	-0,088
32,8435	-0,077
32,8835	-0,071
32,9235	-0,066
32,9635	-0,064
33,0035	-0,064
33,0435	-0,064
33,0835	-0,063
33,1235	-0,061
33,1635	-0,058
33,2035	-0,053
33,2435	-0,044
33,2835	-0,030
33,3235	-0,006
33,3635	0,030
33,4035	0,079
33,4435	0,143
33,4835	0,221
33,5235	0,314
33,5635	0,419
33,6035	0,536
33,6435	0,660
33,6835	0,790
33,7235	0,924
33,7635	1,059
33,8035	1,192
33,8435	1,323
33,8835	1,447
33,9235	1,561
33,9635	1,667
34,0035	1,759
34,0435	1,838
34,0835	1,902
34,1235	1,953
34,1635	1,985
34,2035	2,003
34,2435	2,004
34,2835	1,995
34,3235	1,974
34,3635	1,945
34,4035	1,909
34,4435	1,865
34,4835	1,817
34,5235	1,769
34,5635	1,718
34,6035	1,668
34,6435	1,619
34,6835	1,574
34,7235	1,532
34,7635	1,495
34,8035	1,466
34,8435	1,442
34,8835	1,423
34,9235	1,411
34,9635	1,404
35,0035	1,403
35,0435	1,404
35,0835	1,407
35,1235	1,411
35,1635	1,414
35,2035	1,414
35,2435	1,411
35,2835	1,403
35,3235	1,392
35,3635	1,374
35,4035	1,352
35,4435	1,324
35,4835	1,288
35,5235	1,246
35,5635	1,195
35,6035	1,137
35,6435	1,074
35,6835	1,004
35,7235	0,930
35,7635	0,850
35,8035	0,768
35,8435	0,683
35,8835	0,597
35,9235	0,512
35,9635	0,430
36,0035	0,350
36,0435	0,276
36,0835	0,207
36,1235	0,143
36,1635	0,086
36,2035	0,038
36,2435	-0,003
36,2835	-0,036
36,3235	-0,061
36,3635	-0,080
36,4035	-0,090
36,4435	-0,093
36,4835	-0,091
36,5235	-0,085
36,5635	-0,075
36,6035	-0,063
36,6435	-0,055
36,6835	-0,052
36,7235	-0,052
36,7635	-0,053
36,8035	-0,055
36,8435	-0,057
36,8835	-0,060
36,9235	-0,063
36,9635	-0,068
37,0035	-0,071
37,0435	-0,075
37,0835	-0,079
37,1235	-0,082
37,1635	-0,082
37,2035	-0,082
37,2435	-0,082
37,2835	-0,079
37,3235	-0,075
37,3635	-0,071
37,4035	-0,064
37,4435	-0,058
37,4835	-0,053
37,5235	-0,047
37,5635	-0,041
37,6035	-0,033
37,6435	-0,024
37,6835	-0,013
37,7235	0,002
37,7635	0,019
37,8035	0,041
37,8435	0,069
37,8835	0,105
37,9235	0,146
37,9635	0,195
38,0035	0,251
38,0435	0,316
38,0835	0,385
38,1235	0,462
38,1635	0,545
38,2035	0,631
38,2435	0,721
38,2835	0,812
38,3235	0,903
38,3635	0,994
38,4035	1,082
38,4435	1,167
38,4835	1,247
38,5235	1,321
38,5635	1,390
38,6035	1,451
38,6435	1,505
38,6835	1,552
38,7235	1,591
38,7635	1,623
38,8035	1,646
38,8435	1,663
38,8835	1,674
38,9235	1,678
38,9635	1,676
39,0035	1,673
39,0435	1,668
39,0835	1,662
39,1235	1,657
39,1635	1,652
39,2035	1,649
39,2435	1,648
39,2835	1,648
39,3235	1,649
39,3635	1,651
39,4035	1,652
39,4435	1,654
39,4835	1,654
39,5235	1,654
39,5635	1,652
39,6035	1,651
39,6435	1,646
39,6835	1,640
39,7235	1,630
39,7635	1,616
39,8035	1,599
39,8435	1,577
39,8835	1,550
39,9235	1,519
39,9635	1,481
40,0035	1,437
40,0435	1,389
40,0835	1,334
40,1235	1,275
40,1635	1,213
40,2035	1,145
40,2435	1,074
40,2835	1,001
40,3235	0,925
40,3635	0,848
40,4035	0,771
40,4435	0,694
40,4835	0,620
40,5235	0,548
40,5635	0,481
40,6035	0,418
40,6435	0,360
40,6835	0,306
40,7235	0,259
40,7635	0,218
40,8035	0,184
40,8435	0,154
40,8835	0,130
40,9235	0,112
40,9635	0,099
41,0035	0,088
41,0435	0,082
41,0835	0,079
41,1235	0,077
41,1635	0,077
41,2035	0,077
41,2435	0,075
41,2835	0,075
41,3235	0,072
41,3635	0,068
41,4035	0,063
41,4435	0,055
41,4835	0,044
41,5235	0,033
41,5635	0,020
41,6035	0,006
41,6435	-0,009
41,6835	-0,025
41,7235	-0,041
41,7635	-0,057
41,8035	-0,071
41,8435	-0,083
41,8835	-0,096
41,9235	-0,104
41,9635	-0,110
42,0035	-0,112
42,0435	-0,110
42,0835	-0,105
42,1235	-0,096
42,1635	-0,085
42,2035	-0,071
42,2435	-0,053
42,2835	-0,035
42,3235	-0,011
42,3635	0,017
42,4035	0,050
42,4435	0,088
42,4835	0,130
42,5235	0,176
42,5635	0,226
42,6035	0,281
42,6435	0,339
42,6835	0,402
42,7235	0,468
42,7635	0,537
42,8035	0,608
42,8435	0,680
42,8835	0,754
42,9235	0,825
42,9635	0,897
43,0035	0,966
43,0435	1,032
43,0835	1,096
43,1235	1,156
43,1635	1,214
43,2035	1,269
43,2435	1,321
43,2835	1,368
43,3235	1,412
43,3635	1,453
43,4035	1,489
43,4435	1,522
43,4835	1,552
43,5235	1,579
43,5635	1,601
43,6035	1,621
43,6435	1,637
43,6835	1,651
43,7235	1,662
43,7635	1,668
43,8035	1,673
43,8435	1,673
43,8835	1,673
43,9235	1,673
43,9635	1,673
44,0035	1,673
44,0435	1,673
44,0835	1,673
44,1235	1,673
44,1635	1,671
44,2035	1,668
44,2435	1,663
44,2835	1,656
44,3235	1,645
44,3635	1,630
44,4035	1,613
44,4435	1,591
44,4835	1,566
44,5235	1,535
44,5635	1,499
44,6035	1,458
44,6435	1,412
44,6835	1,360
44,7235	1,304
44,7635	1,244
44,8035	1,180
44,8435	1,112
44,8835	1,043
44,9235	0,971
44,9635	0,897
45,0035	0,823
45,0435	0,751
45,0835	0,679
45,1235	0,611
45,1635	0,545
45,2035	0,484
45,2435	0,427
45,2835	0,377
45,3235	0,331
45,3635	0,292
45,4035	0,258
45,4435	0,229
45,4835	0,206
45,5235	0,187
45,5635	0,171
45,6035	0,160
45,6435	0,152
45,6835	0,146
45,7235	0,141
45,7635	0,138
45,8035	0,137
45,8435	0,132
45,8835	0,129
45,9235	0,124
45,9635	0,116
46,0035	0,107
46,0435	0,096
46,0835	0,082
46,1235	0,066
46,1635	0,047
46,2035	0,027
46,2435	0,005
46,2835	-0,019
46,3235	-0,042
46,3635	-0,064
46,4035	-0,086
46,4435	-0,107
46,4835	-0,126
46,5235	-0,141
46,5635	-0,152
46,6035	-0,159
46,6435	-0,160
46,6835	-0,157
46,7235	-0,151
46,7635	-0,140
46,8035	-0,129
46,8435	-0,115
46,8835	-0,101
46,9235	-0,083
46,9635	-0,063
47,0035	-0,038
47,0435	-0,008
47,0835	0,025
47,1235	0,063
47,1635	0,105
47,2035	0,152
47,2435	0,203
47,2835	0,258
47,3235	0,316
47,3635	0,377
47,4035	0,441
47,4435	0,509
47,4835	0,576
47,5235	0,646
47,5635	0,715
47,6035	0,784
47,6435	0,850
47,6835	0,916
47,7235	0,977
47,7635	1,037
47,8035	1,093
47,8435	1,145
47,8835	1,194
47,9235	1,239
47,9635	1,280
48,0035	1,318
48,0435	1,352
48,0835	1,382
48,1235	1,411
48,1635	1,437
48,2035	1,461
48,2435	1,483
48,2835	1,503
48,3235	1,524
48,3635	1,543
48,4035	1,561
48,4435	1,582
48,4835	1,601
48,5235	1,619
48,5635	1,637
48,6035	1,654
48,6435	1,668
48,6835	1,682
48,7235	1,693
48,7635	1,701
48,8035	1,703
48,8435	1,703
48,8835	1,701
48,9235	1,698
48,9635	1,692
49,0035	1,684
49,0435	1,671
49,0835	1,657
49,1235	1,638
49,1635	1,615
49,2035	1,588
49,2435	1,557
49,2835	1,522
49,3235	1,481
49,3635	1,437
49,4035	1,389
49,4435	1,335
49,4835	1,280
49,5235	1,221
49,5635	1,158
49,6035	1,093
49,6435	1,027
49,6835	0,960
49,7235	0,894
49,7635	0,826
49,8035	0,762
49,8435	0,697
49,8835	0,638
49,9235	0,580
49,9635	0,526
50,0035	0,476
50,0435	0,430
50,0835	0,390
50,1235	0,353
50,1635	0,322
50,2035	0,294
50,2435	0,270
50,2835	0,250
50,3235	0,231
50,3635	0,215
50,4035	0,203
50,4435	0,190
50,4835	0,179
50,5235	0,167
50,5635	0,156
50,6035	0,143
50,6435	0,132
50,6835	0,118
50,7235	0,104
50,7635	0,088
50,8035	0,069
50,8435	0,050
50,8835	0,030
50,9235	0,008
50,9635	-0,014
51,0035	-0,038
51,0435	-0,061
51,0835	-0,085
51,1235	-0,107
51,1635	-0,126
51,2035	-0,145
51,2435	-0,159
51,2835	-0,170
51,3235	-0,176
51,3635	-0,179
51,4035	-0,178
51,4435	-0,171
51,4835	-0,162
51,5235	-0,149
51,5635	-0,134
51,6035	-0,118
51,6435	-0,099
51,6835	-0,079
51,7235	-0,057
51,7635	-0,031
51,8035	-0,003
51,8435	0,027
51,8835	0,061
51,9235	0,097
51,9635	0,137
52,0035	0,181
52,0435	0,229
52,0835	0,281
52,1235	0,338
52,1635	0,396
52,2035	0,459
52,2435	0,523
52,2835	0,589
52,3235	0,657
52,3635	0,723
52,4035	0,790
52,4435	0,855
52,4835	0,919
52,5235	0,982
52,5635	1,041
52,6035	1,098
52,6435	1,153
52,6835	1,203
52,7235	1,250
52,7635	1,296
52,8035	1,337
52,8435	1,376
52,8835	1,411
52,9235	1,445
52,9635	1,475
53,0035	1,503
53,0435	1,530
53,0835	1,554
53,1235	1,576
53,1635	1,596
53,2035	1,615
53,2435	1,632
53,2835	1,646
53,3235	1,659
53,3635	1,668
53,4035	1,676
53,4435	1,682
53,4835	1,684
53,5235	1,684
53,5635	1,684
53,6035	1,684
53,6435	1,682
53,6835	1,681
53,7235	1,676
53,7635	1,671
53,8035	1,665
53,8435	1,656
53,8835	1,643
53,9235	1,627
53,9635	1,607
54,0035	1,583
54,0435	1,557
54,0835	1,524
54,1235	1,486
54,1635	1,444
54,2035	1,396
54,2435	1,345
54,2835	1,288
54,3235	1,228
54,3635	1,164
54,4035	1,096
54,4435	1,026
54,4835	0,955
54,5235	0,881
54,5635	0,809
54,6035	0,737
54,6435	0,666
54,6835	0,598
54,7235	0,533
54,7635	0,473
54,8035	0,416
54,8435	0,364
54,8835	0,319
54,9235	0,278
54,9635	0,243
55,0035	0,214
55,0435	0,188
55,0835	0,168
55,1235	0,152
55,1635	0,140
55,2035	0,130
55,2435	0,124
55,2835	0,119
55,3235	0,116
55,3635	0,113
55,4035	0,110
55,4435	0,105
55,4835	0,101
55,5235	0,094
55,5635	0,086
55,6035	0,075
55,6435	0,063
55,6835	0,049
55,7235	0,031
55,7635	0,013
55,8035	-0,008
55,8435	-0,030
55,8835	-0,052
55,9235	-0,074
55,9635	-0,096
56,0035	-0,115
56,0435	-0,134
56,0835	-0,148
56,1235	-0,159
56,1635	-0,167
56,2035	-0,168
56,2435	-0,167
56,2835	-0,160
56,3235	-0,148
56,3635	-0,134
56,4035	-0,116
56,4435	-0,097
56,4835	-0,077
56,5235	-0,057
56,5635	-0,035
56,6035	-0,009
56,6435	0,019
56,6835	0,049
56,7235	0,082
56,7635	0,118
56,8035	0,157
56,8435	0,201
56,8835	0,250
56,9235	0,303
56,9635	0,360
57,0035	0,423
57,0435	0,489
57,0835	0,558
57,1235	0,628
57,1635	0,701
57,2035	0,773
57,2435	0,845
57,2835	0,917
57,3235	0,988
57,3635	1,056
57,4035	1,120
57,4435	1,181
57,4835	1,239
57,5235	1,294
57,5635	1,345
57,6035	1,390
57,6435	1,431
57,6835	1,469
57,7235	1,500
57,7635	1,528
57,8035	1,554
57,8435	1,574
57,8835	1,591
57,9235	1,605
57,9635	1,616
58,0035	1,624
58,0435	1,630
58,0835	1,634
58,1235	1,635
58,1635	1,635
58,2035	1,635
58,2435	1,635
58,2835	1,635
58,3235	1,635
58,3635	1,635
58,4035	1,635
58,4435	1,635
58,4835	1,635
58,5235	1,635
58,5635	1,635
58,6035	1,634
58,6435	1,629
58,6835	1,623
58,7235	1,615
58,7635	1,602
58,8035	1,585
58,8435	1,565
58,8835	1,539
58,9235	1,510
58,9635	1,475
59,0035	1,436
59,0435	1,390
59,0835	1,340
59,1235	1,285
59,1635	1,227
59,2035	1,162
59,2435	1,096
59,2835	1,026
59,3235	0,955
59,3635	0,881
59,4035	0,809
59,4435	0,735
59,4835	0,664
59,5235	0,595
59,5635	0,531
59,6035	0,470
59,6435	0,412
59,6835	0,360
59,7235	0,314
59,7635	0,273
59,8035	0,239
59,8435	0,209
59,8835	0,185
59,9235	0,165
59,9635	0,151
60,0035	0,140
60,0435	0,134
60,0835	0,129
60,1235	0,127
60,1635	0,127
60,2035	0,127
60,2435	0,126
60,2835	0,126
60,3235	0,123
60,3635	0,119
60,4035	0,113
60,4435	0,104
60,4835	0,093
60,5235	0,080
60,5635	0,063
