Posizione angolare, Oscillazioni forzate 1.50
Tempo ( s )	Posizione angolare ( rad )
93,4060	-1,335
93,4460	-1,382
93,4860	-1,425
93,5260	-1,462
93,5660	-1,495
93,6060	-1,524
93,6460	-1,546
93,6860	-1,563
93,7260	-1,574
93,7660	-1,579
93,8060	-1,579
93,8460	-1,576
93,8860	-1,566
93,9260	-1,555
93,9660	-1,546
94,0060	-1,538
94,0460	-1,535
94,0860	-1,533
94,1260	-1,533
94,1660	-1,533
94,2060	-1,533
94,2460	-1,533
94,2860	-1,533
94,3260	-1,533
94,3660	-1,533
94,4060	-1,533
94,4460	-1,533
94,4860	-1,533
94,5260	-1,533
94,5660	-1,533
94,6060	-1,532
94,6460	-1,532
94,6860	-1,530
94,7260	-1,527
94,7660	-1,524
94,8060	-1,519
94,8460	-1,511
94,8860	-1,499
94,9260	-1,481
94,9660	-1,459
95,0060	-1,431
95,0460	-1,396
95,0860	-1,354
95,1260	-1,307
95,1660	-1,255
95,2060	-1,200
95,2460	-1,139
95,2860	-1,076
95,3260	-1,012
95,3660	-0,944
95,4060	-0,877
95,4460	-0,811
95,4860	-0,745
95,5260	-0,682
95,5660	-0,622
95,6060	-0,567
95,6460	-0,517
95,6860	-0,470
95,7260	-0,430
95,7660	-0,396
95,8060	-0,368
95,8460	-0,346
95,8860	-0,330
95,9260	-0,320
95,9660	-0,316
96,0060	-0,316
96,0460	-0,316
96,0860	-0,316
96,1260	-0,316
96,1660	-0,314
96,2060	-0,313
96,2460	-0,309
96,2860	-0,303
96,3260	-0,294
96,3660	-0,280
96,4060	-0,259
96,4460	-0,232
96,4860	-0,198
96,5260	-0,156
96,5660	-0,107
96,6060	-0,053
96,6460	0,005
96,6860	0,068
96,7260	0,134
96,7660	0,199
96,8060	0,265
96,8460	0,330
96,8860	0,391
96,9260	0,446
96,9660	0,496
97,0060	0,537
97,0460	0,570
97,0860	0,592
97,1260	0,605
97,1660	0,606
97,2060	0,597
97,2460	0,581
97,2860	0,558
97,3260	0,528
97,3660	0,492
97,4060	0,449
97,4460	0,402
97,4860	0,352
97,5260	0,297
97,5660	0,240
97,6060	0,184
97,6460	0,127
97,6860	0,072
97,7260	0,019
97,7660	-0,033
97,8060	-0,080
97,8460	-0,123
97,8860	-0,160
97,9260	-0,195
97,9660	-0,223
98,0060	-0,247
98,0460	-0,265
98,0860	-0,281
98,1260	-0,294
98,1660	-0,302
98,2060	-0,309
98,2460	-0,314
98,2860	-0,317
98,3260	-0,322
98,3660	-0,327
98,4060	-0,333
98,4460	-0,341
98,4860	-0,352
98,5260	-0,369
98,5660	-0,390
98,6060	-0,416
98,6460	-0,451
98,6860	-0,490
98,7260	-0,537
98,7660	-0,591
98,8060	-0,647
98,8460	-0,710
98,8860	-0,776
98,9260	-0,845
98,9660	-0,914
99,0060	-0,985
99,0460	-1,052
99,0860	-1,120
99,1260	-1,184
99,1660	-1,244
99,2060	-1,299
99,2460	-1,348
99,2860	-1,392
99,3260	-1,428
99,3660	-1,458
99,4060	-1,481
99,4460	-1,497
99,4860	-1,506
99,5260	-1,510
99,5660	-1,508
99,6060	-1,502
99,6460	-1,492
99,6860	-1,481
99,7260	-1,472
99,7660	-1,462
99,8060	-1,458
99,8460	-1,456
99,8860	-1,456
99,9260	-1,456
99,9660	-1,456
100,0060	-1,456
100,0460	-1,456
100,0860	-1,456
100,1260	-1,456
100,1660	-1,456
100,2060	-1,456
100,2460	-1,456
100,2860	-1,456
100,3260	-1,456
100,3660	-1,456
100,4060	-1,456
100,4460	-1,456
100,4860	-1,456
100,5260	-1,456
100,5660	-1,456
100,6060	-1,456
100,6460	-1,455
100,6860	-1,453
100,7260	-1,451
100,7660	-1,447
100,8060	-1,442
100,8460	-1,436
100,8860	-1,425
100,9260	-1,412
100,9660	-1,393
101,0060	-1,368
101,0460	-1,337
101,0860	-1,297
101,1260	-1,250
101,1660	-1,197
101,2060	-1,136
101,2460	-1,067
101,2860	-0,993
101,3260	-0,913
101,3660	-0,828
101,4060	-0,741
101,4460	-0,655
101,4860	-0,567
101,5260	-0,482
101,5660	-0,401
101,6060	-0,322
101,6460	-0,251
101,6860	-0,185
101,7260	-0,127
101,7660	-0,075
101,8060	-0,033
101,8460	0,003
101,8860	0,030
101,9260	0,050
101,9660	0,064
102,0060	0,071
102,0460	0,072
102,0860	0,071
102,1260	0,069
102,1660	0,068
102,2060	0,068
102,2460	0,069
102,2860	0,074
102,3260	0,080
102,3660	0,086
102,4060	0,096
102,4460	0,107
102,4860	0,119
102,5260	0,135
102,5660	0,154
102,6060	0,174
102,6460	0,196
102,6860	0,220
102,7260	0,245
102,7660	0,269
102,8060	0,291
102,8460	0,311
102,8860	0,327
102,9260	0,339
102,9660	0,346
103,0060	0,347
103,0460	0,346
103,0860	0,339
103,1260	0,331
103,1660	0,319
103,2060	0,302
103,2460	0,281
103,2860	0,258
103,3260	0,229
103,3660	0,196
103,4060	0,160
103,4460	0,121
103,4860	0,077
103,5260	0,030
103,5660	-0,019
103,6060	-0,071
103,6460	-0,124
103,6860	-0,179
103,7260	-0,236
103,7660	-0,292
103,8060	-0,349
103,8460	-0,404
103,8860	-0,459
103,9260	-0,512
103,9660	-0,564
104,0060	-0,611
104,0460	-0,657
104,0860	-0,699
104,1260	-0,737
104,1660	-0,771
104,2060	-0,801
104,2460	-0,829
104,2860	-0,853
104,3260	-0,873
104,3660	-0,891
104,4060	-0,906
104,4460	-0,919
104,4860	-0,930
104,5260	-0,941
104,5660	-0,953
104,6060	-0,964
104,6460	-0,979
104,6860	-0,993
104,7260	-1,008
104,7660	-1,027
104,8060	-1,048
104,8460	-1,071
104,8860	-1,096
104,9260	-1,125
104,9660	-1,156
105,0060	-1,191
105,0460	-1,225
105,0860	-1,263
105,1260	-1,302
105,1660	-1,341
105,2060	-1,379
105,2460	-1,418
105,2860	-1,455
105,3260	-1,488
105,3660	-1,519
105,4060	-1,546
105,4460	-1,569
105,4860	-1,588
105,5260	-1,602
105,5660	-1,610
105,6060	-1,613
105,6460	-1,612
105,6860	-1,605
105,7260	-1,596
105,7660	-1,583
105,8060	-1,571
105,8460	-1,561
105,8860	-1,554
105,9260	-1,546
105,9660	-1,541
106,0060	-1,539
106,0460	-1,538
106,0860	-1,536
106,1260	-1,535
106,1660	-1,535
106,2060	-1,532
106,2460	-1,527
106,2860	-1,521
106,3260	-1,511
106,3660	-1,499
106,4060	-1,480
106,4460	-1,455
106,4860	-1,425
106,5260	-1,387
106,5660	-1,343
106,6060	-1,293
106,6460	-1,238
106,6860	-1,177
106,7260	-1,111
106,7660	-1,041
106,8060	-0,968
106,8460	-0,891
106,8860	-0,812
106,9260	-0,734
106,9660	-0,655
107,0060	-0,580
107,0460	-0,507
107,0860	-0,438
107,1260	-0,375
107,1660	-0,319
107,2060	-0,267
107,2460	-0,220
107,2860	-0,181
107,3260	-0,148
107,3660	-0,119
107,4060	-0,099
107,4460	-0,082
107,4860	-0,071
107,5260	-0,063
107,5660	-0,058
107,6060	-0,055
107,6460	-0,055
107,6860	-0,055
107,7260	-0,053
107,7660	-0,052
107,8060	-0,047
107,8460	-0,041
107,8860	-0,030
107,9260	-0,016
107,9660	0,003
108,0060	0,027
108,0460	0,053
108,0860	0,083
108,1260	0,118
108,1660	0,156
108,2060	0,195
108,2460	0,237
108,2860	0,278
108,3260	0,319
108,3660	0,357
108,4060	0,393
108,4460	0,423
108,4860	0,448
108,5260	0,467
108,5660	0,476
108,6060	0,478
108,6460	0,470
108,6860	0,457
108,7260	0,437
108,7660	0,412
108,8060	0,380
108,8460	0,342
108,8860	0,300
108,9260	0,251
108,9660	0,199
109,0060	0,145
109,0460	0,086
109,0860	0,027
109,1260	-0,036
109,1660	-0,097
109,2060	-0,160
109,2460	-0,221
109,2860	-0,281
109,3260	-0,339
109,3660	-0,394
109,4060	-0,446
109,4460	-0,495
109,4860	-0,540
109,5260	-0,581
109,5660	-0,617
109,6060	-0,649
109,6460	-0,677
109,6860	-0,701
109,7260	-0,723
109,7660	-0,738
109,8060	-0,754
109,8460	-0,765
109,8860	-0,776
109,9260	-0,787
109,9660	-0,795
110,0060	-0,804
110,0460	-0,812
110,0860	-0,823
110,1260	-0,836
110,1660	-0,850
110,2060	-0,867
110,2460	-0,888
110,2860	-0,911
110,3260	-0,939
110,3660	-0,972
110,4060	-1,008
110,4460	-1,048
110,4860	-1,090
110,5260	-1,137
110,5660	-1,186
110,6060	-1,236
110,6460	-1,288
110,6860	-1,340
110,7260	-1,390
110,7660	-1,439
110,8060	-1,484
110,8460	-1,527
110,8860	-1,565
110,9260	-1,596
110,9660	-1,623
111,0060	-1,643
111,0460	-1,656
111,0860	-1,662
111,1260	-1,662
111,1660	-1,656
111,2060	-1,643
111,2460	-1,629
111,2860	-1,616
111,3260	-1,605
111,3660	-1,596
111,4060	-1,588
111,4460	-1,583
111,4860	-1,582
111,5260	-1,580
111,5660	-1,580
111,6060	-1,580
111,6460	-1,580
111,6860	-1,580
111,7260	-1,579
111,7660	-1,577
111,8060	-1,574
111,8460	-1,569
111,8860	-1,561
111,9260	-1,550
111,9660	-1,532
112,0060	-1,508
112,0460	-1,475
112,0860	-1,436
112,1260	-1,387
112,1660	-1,330
112,2060	-1,268
112,2460	-1,199
112,2860	-1,125
112,3260	-1,046
112,3660	-0,964
112,4060	-0,881
112,4460	-0,798
112,4860	-0,715
112,5260	-0,633
112,5660	-0,556
112,6060	-0,484
112,6460	-0,418
112,6860	-0,357
112,7260	-0,303
112,7660	-0,258
112,8060	-0,218
112,8460	-0,185
112,8860	-0,159
112,9260	-0,138
112,9660	-0,124
113,0060	-0,115
113,0460	-0,108
113,0860	-0,107
113,1260	-0,105
113,1660	-0,105
113,2060	-0,104
113,2460	-0,102
113,2860	-0,099
113,3260	-0,093
113,3660	-0,083
113,4060	-0,069
113,4460	-0,050
113,4860	-0,027
113,5260	0,002
113,5660	0,033
113,6060	0,071
113,6460	0,112
113,6860	0,156
113,7260	0,199
113,7660	0,247
113,8060	0,292
113,8460	0,336
113,8860	0,377
113,9260	0,415
113,9660	0,448
114,0060	0,474
114,0460	0,493
114,0860	0,504
114,1260	0,507
114,1660	0,504
114,2060	0,493
114,2460	0,476
114,2860	0,452
114,3260	0,424
114,3660	0,390
114,4060	0,350
114,4460	0,308
114,4860	0,261
114,5260	0,210
114,5660	0,157
114,6060	0,102
114,6460	0,047
114,6860	-0,009
114,7260	-0,066
114,7660	-0,123
114,8060	-0,176
114,8460	-0,229
114,8860	-0,280
114,9260	-0,327
114,9660	-0,371
115,0060	-0,412
115,0460	-0,449
115,0860	-0,484
115,1260	-0,515
115,1660	-0,543
115,2060	-0,569
115,2460	-0,592
115,2860	-0,613
115,3260	-0,631
115,3660	-0,649
115,4060	-0,664
115,4460	-0,679
115,4860	-0,693
115,5260	-0,707
115,5660	-0,723
115,6060	-0,738
115,6460	-0,754
115,6860	-0,774
115,7260	-0,795
115,7660	-0,820
115,8060	-0,847
115,8460	-0,878
115,8860	-0,913
115,9260	-0,949
115,9660	-0,990
116,0060	-1,032
116,0460	-1,078
116,0860	-1,125
116,1260	-1,173
116,1660	-1,224
116,2060	-1,272
116,2460	-1,321
116,2860	-1,368
116,3260	-1,414
116,3660	-1,456
116,4060	-1,494
116,4460	-1,527
116,4860	-1,557
116,5260	-1,580
116,5660	-1,598
116,6060	-1,610
116,6460	-1,616
116,6860	-1,618
116,7260	-1,613
116,7660	-1,604
116,8060	-1,593
116,8460	-1,579
116,8860	-1,566
116,9260	-1,554
116,9660	-1,541
117,0060	-1,530
117,0460	-1,521
117,0860	-1,514
117,1260	-1,511
117,1660	-1,511
117,2060	-1,511
117,2460	-1,511
117,2860	-1,511
117,3260	-1,511
117,3660	-1,511
117,4060	-1,510
117,4460	-1,510
117,4860	-1,508
117,5260	-1,505
117,5660	-1,502
117,6060	-1,495
117,6460	-1,489
117,6860	-1,478
117,7260	-1,462
117,7660	-1,440
117,8060	-1,411
117,8460	-1,374
117,8860	-1,329
117,9260	-1,277
117,9660	-1,217
118,0060	-1,150
118,0460	-1,076
118,0860	-0,997
118,1260	-0,913
118,1660	-0,826
118,2060	-0,738
118,2460	-0,649
118,2860	-0,561
118,3260	-0,476
118,3660	-0,396
118,4060	-0,319
118,4460	-0,250
118,4860	-0,185
118,5260	-0,129
118,5660	-0,079
118,6060	-0,038
118,6460	-0,003
118,6860	0,022
118,7260	0,041
118,7660	0,053
118,8060	0,058
118,8460	0,058
118,8860	0,057
118,9260	0,055
118,9660	0,053
119,0060	0,053
119,0460	0,055
119,0860	0,058
119,1260	0,066
119,1660	0,074
119,2060	0,083
119,2460	0,094
119,2860	0,107
119,3260	0,123
119,3660	0,140
119,4060	0,159
119,4460	0,181
119,4860	0,204
119,5260	0,228
119,5660	0,251
119,6060	0,275
119,6460	0,297
119,6860	0,317
119,7260	0,336
119,7660	0,349
119,8060	0,358
119,8460	0,361
119,8860	0,360
119,9260	0,353
119,9660	0,342
120,0060	0,327
120,0460	0,308
120,0860	0,284
120,1260	0,254
120,1660	0,221
120,2060	0,184
120,2460	0,141
120,2860	0,096
120,3260	0,046
120,3660	-0,008
120,4060	-0,066
120,4460	-0,124
120,4860	-0,185
120,5260	-0,247
120,5660	-0,309
120,6060	-0,371
120,6460	-0,434
120,6860	-0,493
120,7260	-0,551
120,7660	-0,606
120,8060	-0,658
120,8460	-0,707
120,8860	-0,752
120,9260	-0,793
120,9660	-0,829
121,0060	-0,864
121,0460	-0,892
121,0860	-0,919
121,1260	-0,941
121,1660	-0,961
121,2060	-0,979
121,2460	-0,994
121,2860	-1,008
121,3260	-1,021
121,3660	-1,034
121,4060	-1,048
121,4460	-1,062
121,4860	-1,079
121,5260	-1,098
121,5660	-1,118
121,6060	-1,142
121,6460	-1,169
121,6860	-1,197
121,7260	-1,230
121,7660	-1,263
121,8060	-1,297
121,8460	-1,335
121,8860	-1,371
121,9260	-1,409
121,9660	-1,445
122,0060	-1,480
122,0460	-1,511
122,0860	-1,541
122,1260	-1,566
122,1660	-1,587
122,2060	-1,602
122,2460	-1,613
122,2860	-1,618
122,3260	-1,618
122,3660	-1,613
122,4060	-1,604
122,4460	-1,590
122,4860	-1,576
122,5260	-1,560
122,5660	-1,543
122,6060	-1,525
122,6460	-1,508
122,6860	-1,489
122,7260	-1,472
122,7660	-1,453
122,8060	-1,436
122,8460	-1,417
122,8860	-1,401
122,9260	-1,385
122,9660	-1,371
123,0060	-1,357
123,0460	-1,345
123,0860	-1,332
123,1260	-1,321
123,1660	-1,308
123,2060	-1,296
123,2460	-1,282
123,2860	-1,263
123,3260	-1,241
123,3660	-1,214
123,4060	-1,181
123,4460	-1,142
123,4860	-1,095
123,5260	-1,041
123,5660	-0,982
123,6060	-0,916
123,6460	-0,844
123,6860	-0,767
123,7260	-0,686
123,7660	-0,603
123,8060	-0,520
123,8460	-0,437
123,8860	-0,355
123,9260	-0,276
123,9660	-0,201
124,0060	-0,130
124,0460	-0,066
124,0860	-0,006
124,1260	0,046
124,1660	0,091
124,2060	0,129
124,2460	0,160
124,2860	0,184
124,3260	0,203
124,3660	0,212
124,4060	0,217
124,4460	0,217
124,4860	0,214
124,5260	0,210
124,5660	0,207
124,6060	0,206
124,6460	0,206
124,6860	0,207
124,7260	0,212
124,7660	0,218
124,8060	0,225
124,8460	0,231
124,8860	0,234
124,9260	0,239
124,9660	0,240
125,0060	0,240
125,0460	0,240
125,0860	0,240
125,1260	0,240
125,1660	0,240
125,2060	0,240
125,2460	0,240
125,2860	0,240
125,3260	0,239
125,3660	0,237
125,4060	0,232
125,4460	0,225
125,4860	0,215
125,5260	0,201
125,5660	0,182
125,6060	0,160
125,6460	0,134
125,6860	0,101
125,7260	0,064
125,7660	0,024
125,8060	-0,022
125,8460	-0,071
125,8860	-0,124
125,9260	-0,181
125,9660	-0,240
126,0060	-0,302
126,0460	-0,364
126,0860	-0,429
126,1260	-0,492
126,1660	-0,554
126,2060	-0,616
126,2460	-0,675
126,2860	-0,732
126,3260	-0,784
126,3660	-0,833
126,4060	-0,878
126,4460	-0,917
126,4860	-0,952
126,5260	-0,983
126,5660	-1,008
126,6060	-1,030
126,6460	-1,048
126,6860	-1,062
126,7260	-1,074
126,7660	-1,085
126,8060	-1,095
126,8460	-1,103
126,8860	-1,112
126,9260	-1,123
126,9660	-1,134
127,0060	-1,148
127,0460	-1,164
127,0860	-1,181
127,1260	-1,202
127,1660	-1,225
127,2060	-1,249
127,2460	-1,277
127,2860	-1,305
127,3260	-1,335
127,3660	-1,365
127,4060	-1,396
127,4460	-1,426
127,4860	-1,456
127,5260	-1,484
127,5660	-1,510
127,6060	-1,533
127,6460	-1,554
127,6860	-1,569
127,7260	-1,582
127,7660	-1,590
127,8060	-1,593
127,8460	-1,590
127,8860	-1,583
127,9260	-1,572
127,9660	-1,558
128,0060	-1,544
128,0460	-1,530
128,0860	-1,516
128,1260	-1,502
128,1660	-1,489
128,2060	-1,475
128,2460	-1,461
128,2860	-1,445
128,3260	-1,429
128,3660	-1,412
128,4060	-1,393
128,4460	-1,374
128,4860	-1,352
128,5260	-1,330
128,5660	-1,304
128,6060	-1,275
128,6460	-1,244
128,6860	-1,206
128,7260	-1,166
128,7660	-1,120
128,8060	-1,070
128,8460	-1,015
128,8860	-0,955
128,9260	-0,892
128,9660	-0,826
129,0060	-0,759
129,0460	-0,690
129,0860	-0,620
129,1260	-0,553
129,1660	-0,485
129,2060	-0,419
129,2460	-0,357
129,2860	-0,297
129,3260	-0,240
129,3660	-0,185
129,4060	-0,137
129,4460	-0,090
129,4860	-0,049
129,5260	-0,011
129,5660	0,022
129,6060	0,050
129,6460	0,075
129,6860	0,096
129,7260	0,115
129,7660	0,129
129,8060	0,140
129,8460	0,149
129,8860	0,157
129,9260	0,162
129,9660	0,167
130,0060	0,171
130,0460	0,176
130,0860	0,181
130,1260	0,185
130,1660	0,190
130,2060	0,195
130,2460	0,201
130,2860	0,206
130,3260	0,212
130,3660	0,218
130,4060	0,225
130,4460	0,231
130,4860	0,236
130,5260	0,240
130,5660	0,242
130,6060	0,242
130,6460	0,242
130,6860	0,242
130,7260	0,239
130,7660	0,234
130,8060	0,228
130,8460	0,217
130,8860	0,204
130,9260	0,187
130,9660	0,165
131,0060	0,140
131,0460	0,108
131,0860	0,074
131,1260	0,035
131,1660	-0,009
131,2060	-0,057
131,2460	-0,110
131,2860	-0,165
131,3260	-0,225
131,3660	-0,286
131,4060	-0,350
131,4460	-0,415
131,4860	-0,481
131,5260	-0,545
131,5660	-0,609
131,6060	-0,671
131,6460	-0,730
131,6860	-0,785
131,7260	-0,836
131,7660	-0,883
131,8060	-0,924
131,8460	-0,961
131,8860	-0,993
131,9260	-1,019
131,9660	-1,041
132,0060	-1,060
132,0460	-1,074
132,0860	-1,084
132,1260	-1,092
132,1660	-1,098
132,2060	-1,103
132,2460	-1,106
132,2860	-1,111
132,3260	-1,117
132,3660	-1,123
132,4060	-1,133
132,4460	-1,144
132,4860	-1,159
132,5260	-1,178
132,5660	-1,199
132,6060	-1,224
132,6460	-1,252
132,6860	-1,282
132,7260	-1,313
132,7660	-1,348
132,8060	-1,382
132,8460	-1,418
132,8860	-1,453
132,9260	-1,486
132,9660	-1,517
133,0060	-1,546
133,0460	-1,569
133,0860	-1,590
133,1260	-1,605
133,1660	-1,615
133,2060	-1,618
133,2460	-1,616
133,2860	-1,608
133,3260	-1,596
133,3660	-1,582
133,4060	-1,566
133,4460	-1,549
133,4860	-1,532
133,5260	-1,513
133,5660	-1,492
133,6060	-1,472
133,6460	-1,450
133,6860	-1,428
133,7260	-1,406
133,7660	-1,381
133,8060	-1,356
133,8460	-1,329
133,8860	-1,301
133,9260	-1,272
133,9660	-1,241
134,0060	-1,208
134,0460	-1,172
134,0860	-1,131
134,1260	-1,087
134,1660	-1,038
134,2060	-0,985
134,2460	-0,928
134,2860	-0,869
134,3260	-0,806
134,3660	-0,740
134,4060	-0,674
134,4460	-0,606
134,4860	-0,539
134,5260	-0,473
134,5660	-0,408
134,6060	-0,346
134,6460	-0,286
134,6860	-0,228
134,7260	-0,173
134,7660	-0,121
134,8060	-0,075
134,8460	-0,031
134,8860	0,008
134,9260	0,044
134,9660	0,075
135,0060	0,102
135,0460	0,127
135,0860	0,148
135,1260	0,167
135,1660	0,182
135,2060	0,196
135,2460	0,209
135,2860	0,220
135,3260	0,228
135,3660	0,236
135,4060	0,243
135,4460	0,248
135,4860	0,251
135,5260	0,253
135,5660	0,254
135,6060	0,254
135,6460	0,254
135,6860	0,254
135,7260	0,254
135,7660	0,254
135,8060	0,254
135,8460	0,254
135,8860	0,254
135,9260	0,254
135,9660	0,253
136,0060	0,251
136,0460	0,247
136,0860	0,240
136,1260	0,231
136,1660	0,218
136,2060	0,203
136,2460	0,182
136,2860	0,157
136,3260	0,129
136,3660	0,094
136,4060	0,057
136,4460	0,013
136,4860	-0,036
136,5260	-0,088
136,5660	-0,145
136,6060	-0,204
136,6460	-0,267
136,6860	-0,331
136,7260	-0,399
136,7660	-0,465
136,8060	-0,533
136,8460	-0,598
136,8860	-0,663
136,9260	-0,724
136,9660	-0,782
137,0060	-0,836
137,0460	-0,886
137,0860	-0,930
137,1260	-0,969
137,1660	-1,004
137,2060	-1,030
137,2460	-1,054
137,2860	-1,071
137,3260	-1,085
137,3660	-1,095
137,4060	-1,101
137,4460	-1,107
137,4860	-1,111
137,5260	-1,114
137,5660	-1,117
137,6060	-1,120
137,6460	-1,125
137,6860	-1,133
137,7260	-1,140
137,7660	-1,153
137,8060	-1,169
137,8460	-1,186
137,8860	-1,208
137,9260	-1,232
137,9660	-1,260
138,0060	-1,290
138,0460	-1,321
138,0860	-1,354
138,1260	-1,389
138,1660	-1,423
138,2060	-1,458
138,2460	-1,489
138,2860	-1,519
138,3260	-1,547
138,3660	-1,571
138,4060	-1,590
138,4460	-1,605
138,4860	-1,613
138,5260	-1,616
138,5660	-1,615
138,6060	-1,608
138,6460	-1,596
138,6860	-1,583
138,7260	-1,572
138,7660	-1,563
138,8060	-1,555
138,8460	-1,549
138,8860	-1,544
138,9260	-1,539
138,9660	-1,536
139,0060	-1,532
139,0460	-1,527
139,0860	-1,521
139,1260	-1,511
139,1660	-1,500
139,2060	-1,483
139,2460	-1,461
139,2860	-1,433
139,3260	-1,398
139,3660	-1,354
139,4060	-1,305
139,4460	-1,250
139,4860	-1,191
139,5260	-1,125
139,5660	-1,054
139,6060	-0,980
139,6460	-0,903
139,6860	-0,823
139,7260	-0,743
139,7660	-0,664
139,8060	-0,587
139,8460	-0,515
139,8860	-0,445
139,9260	-0,382
139,9660	-0,324
140,0060	-0,272
140,0460	-0,226
140,0860	-0,187
140,1260	-0,154
140,1660	-0,127
140,2060	-0,105
140,2460	-0,088
140,2860	-0,077
140,3260	-0,068
140,3660	-0,063
140,4060	-0,061
140,4460	-0,061
140,4860	-0,061
140,5260	-0,060
140,5660	-0,058
140,6060	-0,053
140,6460	-0,047
140,6860	-0,036
140,7260	-0,020
140,7660	-0,002
140,8060	0,024
140,8460	0,053
140,8860	0,088
140,9260	0,126
140,9660	0,167
141,0060	0,209
141,0460	0,253
141,0860	0,297
141,1260	0,339
141,1660	0,379
141,2060	0,415
141,2460	0,445
141,2860	0,470
141,3260	0,487
141,3660	0,495
141,4060	0,495
141,4460	0,489
141,4860	0,473
141,5260	0,451
141,5660	0,423
141,6060	0,386
141,6460	0,346
141,6860	0,298
141,7260	0,247
141,7660	0,190
141,8060	0,130
141,8460	0,068
141,8860	0,002
141,9260	-0,064
141,9660	-0,130
142,0060	-0,195
142,0460	-0,258
142,0860	-0,319
142,1260	-0,377
142,1660	-0,432
142,2060	-0,482
142,2460	-0,528
142,2860	-0,569
142,3260	-0,605
142,3660	-0,636
142,4060	-0,663
142,4460	-0,685
142,4860	-0,705
142,5260	-0,721
142,5660	-0,734
142,6060	-0,745
142,6460	-0,754
142,6860	-0,762
142,7260	-0,770
142,7660	-0,779
142,8060	-0,790
142,8460	-0,803
142,8860	-0,818
142,9260	-0,837
142,9660	-0,861
143,0060	-0,889
143,0460	-0,920
143,0860	-0,957
143,1260	-0,997
143,1660	-1,041
143,2060	-1,087
143,2460	-1,136
143,2860	-1,188
143,3260	-1,239
143,3660	-1,293
143,4060	-1,345
143,4460	-1,395
143,4860	-1,444
143,5260	-1,489
143,5660	-1,530
143,6060	-1,566
143,6460	-1,596
143,6860	-1,621
143,7260	-1,638
143,7660	-1,651
143,8060	-1,654
143,8460	-1,652
143,8860	-1,645
143,9260	-1,632
143,9660	-1,618
144,0060	-1,605
144,0460	-1,593
144,0860	-1,583
144,1260	-1,576
144,1660	-1,569
144,2060	-1,566
144,2460	-1,566
144,2860	-1,566
144,3260	-1,566
144,3660	-1,566
144,4060	-1,565
144,4460	-1,565
144,4860	-1,565
144,5260	-1,563
144,5660	-1,560
144,6060	-1,557
144,6460	-1,552
144,6860	-1,544
144,7260	-1,533
144,7660	-1,519
144,8060	-1,499
144,8460	-1,472
144,8860	-1,437
144,9260	-1,395
144,9660	-1,345
145,0060	-1,288
145,0460	-1,222
145,0860	-1,151
145,1260	-1,074
145,1660	-0,994
145,2060	-0,909
145,2460	-0,823
145,2860	-0,735
145,3260	-0,649
145,3660	-0,565
145,4060	-0,485
145,4460	-0,412
145,4860	-0,344
145,5260	-0,283
145,5660	-0,229
145,6060	-0,184
145,6460	-0,145
145,6860	-0,115
145,7260	-0,093
145,7660	-0,075
145,8060	-0,066
145,8460	-0,063
145,8860	-0,063
145,9260	-0,063
145,9660	-0,064
146,0060	-0,064
146,0460	-0,063
146,0860	-0,058
146,1260	-0,053
146,1660	-0,046
146,2060	-0,033
146,2460	-0,019
146,2860	-0,002
146,3260	0,020
146,3660	0,046
146,4060	0,074
146,4460	0,107
146,4860	0,143
146,5260	0,181
146,5660	0,220
146,6060	0,261
146,6460	0,300
146,6860	0,338
146,7260	0,372
146,7660	0,404
146,8060	0,429
146,8460	0,449
146,8860	0,462
146,9260	0,467
146,9660	0,463
147,0060	0,456
147,0460	0,440
147,0860	0,419
147,1260	0,393
147,1660	0,361
147,2060	0,324
147,2460	0,283
147,2860	0,237
147,3260	0,187
147,3660	0,134
147,4060	0,079
147,4460	0,022
147,4860	-0,036
147,5260	-0,096
147,5660	-0,154
147,6060	-0,212
147,6460	-0,267
147,6860	-0,322
147,7260	-0,374
147,7660	-0,423
147,8060	-0,468
147,8460	-0,511
147,8860	-0,550
147,9260	-0,584
147,9660	-0,614
148,0060	-0,642
148,0460	-0,666
148,0860	-0,686
148,1260	-0,705
148,1660	-0,723
148,2060	-0,738
148,2460	-0,752
148,2860	-0,767
148,3260	-0,781
148,3660	-0,796
148,4060	-0,812
148,4460	-0,831
148,4860	-0,853
148,5260	-0,877
148,5660	-0,905
148,6060	-0,935
148,6460	-0,968
148,6860	-1,004
148,7260	-1,043
148,7660	-1,084
148,8060	-1,126
148,8460	-1,172
148,8860	-1,217
148,9260	-1,263
148,9660	-1,307
149,0060	-1,351
149,0460	-1,393
149,0860	-1,434
149,1260	-1,470
149,1660	-1,503
149,2060	-1,533
149,2460	-1,557
149,2860	-1,577
149,3260	-1,591
149,3660	-1,599
149,4060	-1,602
149,4460	-1,601
149,4860	-1,594
149,5260	-1,585
149,5660	-1,574
149,6060	-1,563
149,6460	-1,552
149,6860	-1,544
149,7260	-1,541
149,7660	-1,541
149,8060	-1,541
149,8460	-1,541
149,8860	-1,541
149,9260	-1,541
149,9660	-1,541
150,0060	-1,541
150,0460	-1,541
150,0860	-1,539
150,1260	-1,539
150,1660	-1,538
150,2060	-1,536
150,2460	-1,535
150,2860	-1,535
150,3260	-1,533
150,3660	-1,532
150,4060	-1,530
150,4460	-1,525
150,4860	-1,519
150,5260	-1,508
150,5660	-1,492
