# Posizione angolare. Oscillazioni forzate 2.00 V
# Tempo ( s )	Posizione angolare ( rad )
62.3911	0.774
62.4311	0.680
62.4711	0.587
62.5111	0.495
62.5511	0.407
62.5911	0.320
62.6311	0.237
62.6711	0.160
62.7111	0.086
62.7511	0.019
62.7911	-0.044
62.8311	-0.101
62.8711	-0.151
62.9111	-0.196
62.9511	-0.236
62.9911	-0.270
63.0311	-0.298
63.0711	-0.324
63.1111	-0.344
63.1511	-0.361
63.1911	-0.374
63.2311	-0.385
63.2711	-0.394
63.3111	-0.401
63.3511	-0.407
63.3911	-0.412
63.4311	-0.416
63.4711	-0.421
63.5111	-0.424
63.5511	-0.427
63.5911	-0.430
63.6311	-0.432
63.6711	-0.434
63.7111	-0.435
63.7511	-0.435
63.7911	-0.435
63.8311	-0.435
63.8711	-0.434
63.9111	-0.430
63.9511	-0.426
63.9911	-0.416
64.0311	-0.404
64.0711	-0.386
64.1111	-0.364
64.1511	-0.336
64.1911	-0.302
64.2311	-0.261
64.2711	-0.214
64.3111	-0.160
64.3511	-0.099
64.3911	-0.031
64.4311	0.042
64.4711	0.123
64.5111	0.207
64.5511	0.298
64.5911	0.393
64.6311	0.490
64.6711	0.589
64.7111	0.691
64.7511	0.792
64.7911	0.892
64.8311	0.991
64.8711	1.087
64.9111	1.178
64.9511	1.264
64.9911	1.345
65.0311	1.417
65.0711	1.483
65.1111	1.538
65.1511	1.587
65.1911	1.624
65.2311	1.651
65.2711	1.668
65.3111	1.674
65.3511	1.671
65.3911	1.659
65.4311	1.638
65.4711	1.610
65.5111	1.574
65.5511	1.530
65.5911	1.480
65.6311	1.423
65.6711	1.362
65.7111	1.294
65.7511	1.222
65.7911	1.147
65.8311	1.068
65.8711	0.986
65.9111	0.905
65.9511	0.820
65.9911	0.737
66.0311	0.652
66.0711	0.570
66.1111	0.489
66.1511	0.410
66.1911	0.335
66.2311	0.262
66.2711	0.193
66.3111	0.127
66.3511	0.066
66.3911	0.008
66.4311	-0.046
66.4711	-0.096
66.5111	-0.141
66.5511	-0.182
66.5911	-0.220
66.6311	-0.254
66.6711	-0.286
66.7111	-0.314
66.7511	-0.339
66.7911	-0.361
66.8311	-0.382
66.8711	-0.401
66.9111	-0.418
66.9511	-0.432
66.9911	-0.445
67.0311	-0.456
67.0711	-0.465
67.1111	-0.474
67.1511	-0.479
67.1911	-0.484
67.2311	-0.487
67.2711	-0.487
67.3111	-0.487
67.3511	-0.484
67.3911	-0.481
67.4311	-0.476
67.4711	-0.470
67.5111	-0.460
67.5511	-0.448
67.5911	-0.430
67.6311	-0.412
67.6711	-0.386
67.7111	-0.358
67.7511	-0.324
67.7911	-0.284
67.8311	-0.240
67.8711	-0.190
67.9111	-0.134
67.9511	-0.072
67.9911	-0.005
68.0311	0.069
68.0711	0.146
68.1111	0.229
68.1511	0.314
68.1911	0.404
68.2311	0.493
68.2711	0.586
68.3111	0.680
68.3511	0.773
68.3911	0.864
68.4311	0.955
68.4711	1.043
68.5111	1.126
68.5511	1.206
68.5911	1.282
68.6311	1.349
68.6711	1.412
68.7111	1.467
68.7511	1.514
68.7911	1.554
68.8311	1.585
68.8711	1.608
68.9111	1.623
68.9511	1.627
68.9911	1.624
69.0311	1.613
69.0711	1.593
69.1111	1.566
69.1511	1.533
69.1911	1.492
69.2311	1.445
69.2711	1.392
69.3111	1.332
69.3511	1.268
69.3911	1.197
69.4311	1.123
69.4711	1.045
69.5111	0.963
69.5511	0.880
69.5911	0.793
69.6311	0.708
69.6711	0.620
69.7111	0.534
69.7511	0.449
69.7911	0.368
69.8311	0.286
69.8711	0.209
69.9111	0.135
69.9511	0.066
69.9911	0.000
70.0311	-0.060
70.0711	-0.116
70.1111	-0.167
70.1511	-0.212
70.1911	-0.253
70.2311	-0.289
70.2711	-0.320
70.3111	-0.347
70.3511	-0.371
70.3911	-0.390
70.4311	-0.405
70.4711	-0.419
70.5111	-0.430
70.5511	-0.440
70.5911	-0.446
70.6311	-0.452
70.6711	-0.457
70.7111	-0.460
70.7511	-0.463
70.7911	-0.465
70.8311	-0.465
70.8711	-0.465
70.9111	-0.465
70.9511	-0.463
70.9911	-0.462
71.0311	-0.459
71.0711	-0.454
71.1111	-0.448
71.1511	-0.440
71.1911	-0.427
71.2311	-0.412
71.2711	-0.393
71.3111	-0.368
71.3511	-0.338
71.3911	-0.302
71.4311	-0.259
71.4711	-0.210
71.5111	-0.157
71.5511	-0.096
71.5911	-0.030
71.6311	0.044
71.6711	0.121
71.7111	0.204
71.7511	0.292
71.7911	0.385
71.8311	0.479
71.8711	0.576
71.9111	0.674
71.9511	0.773
71.9911	0.870
72.0311	0.968
72.0711	1.062
72.1111	1.151
72.1511	1.236
72.1911	1.315
72.2311	1.387
72.2711	1.451
72.3111	1.508
72.3511	1.555
72.3911	1.594
72.4311	1.623
72.4711	1.641
72.5111	1.651
72.5511	1.651
72.5911	1.641
72.6311	1.624
72.6711	1.599
72.7111	1.568
72.7511	1.528
72.7911	1.483
72.8311	1.433
72.8711	1.374
72.9111	1.313
72.9511	1.246
72.9911	1.173
73.0311	1.100
73.0711	1.021
73.1111	0.941
73.1511	0.859
73.1911	0.776
73.2311	0.694
73.2711	0.613
73.3111	0.531
73.3511	0.452
73.3911	0.375
73.4311	0.302
73.4711	0.229
73.5111	0.162
73.5511	0.097
73.5911	0.038
73.6311	-0.017
73.6711	-0.069
73.7111	-0.118
73.7511	-0.162
73.7911	-0.201
73.8311	-0.237
73.8711	-0.270
73.9111	-0.300
73.9511	-0.325
73.9911	-0.349
74.0311	-0.369
74.0711	-0.388
74.1111	-0.405
74.1511	-0.421
74.1911	-0.435
74.2311	-0.448
74.2711	-0.459
74.3111	-0.470
74.3511	-0.478
74.3911	-0.485
74.4311	-0.490
74.4711	-0.493
74.5111	-0.495
74.5511	-0.493
74.5911	-0.490
74.6311	-0.485
74.6711	-0.479
74.7111	-0.468
74.7511	-0.456
74.7911	-0.438
74.8311	-0.418
74.8711	-0.391
74.9111	-0.361
74.9511	-0.327
74.9911	-0.286
75.0311	-0.239
75.0711	-0.187
75.1111	-0.129
75.1511	-0.064
75.1911	0.005
75.2311	0.080
75.2711	0.162
75.3111	0.247
75.3511	0.338
75.3911	0.430
75.4311	0.526
75.4711	0.624
75.5111	0.723
75.5511	0.820
75.5911	0.917
75.6311	1.013
75.6711	1.106
75.7111	1.195
75.7511	1.279
75.7911	1.357
75.8311	1.428
75.8711	1.492
75.9111	1.547
75.9511	1.594
75.9911	1.630
76.0311	1.659
76.0711	1.674
76.1111	1.681
76.1511	1.678
76.1911	1.665
76.2311	1.643
76.2711	1.612
76.3111	1.574
76.3511	1.527
76.3911	1.473
76.4311	1.414
76.4711	1.346
76.5111	1.274
76.5511	1.197
76.5911	1.115
76.6311	1.030
76.6711	0.942
76.7111	0.855
76.7511	0.763
76.7911	0.674
76.8311	0.584
76.8711	0.496
76.9111	0.410
76.9511	0.328
76.9911	0.248
77.0311	0.173
77.0711	0.101
77.1111	0.033
77.1511	-0.031
77.1911	-0.090
77.2311	-0.143
77.2711	-0.192
77.3111	-0.236
77.3511	-0.273
77.3911	-0.308
77.4311	-0.338
77.4711	-0.363
77.5111	-0.385
77.5511	-0.404
77.5911	-0.419
77.6311	-0.434
77.6711	-0.445
77.7111	-0.454
77.7511	-0.462
77.7911	-0.467
77.8311	-0.471
77.8711	-0.473
77.9111	-0.474
77.9511	-0.474
77.9911	-0.474
78.0311	-0.474
78.0711	-0.473
78.1111	-0.471
78.1511	-0.468
78.1911	-0.463
78.2311	-0.456
78.2711	-0.446
78.3111	-0.434
78.3511	-0.416
78.3911	-0.394
78.4311	-0.369
78.4711	-0.336
78.5111	-0.298
78.5511	-0.254
78.5911	-0.204
78.6311	-0.148
78.6711	-0.086
78.7111	-0.017
78.7511	0.057
78.7911	0.137
78.8311	0.220
78.8711	0.308
78.9111	0.399
78.9511	0.492
78.9911	0.587
79.0311	0.682
79.0711	0.778
79.1111	0.870
79.1511	0.963
79.1911	1.051
79.2311	1.136
79.2711	1.216
79.3111	1.290
79.3511	1.357
79.3911	1.418
79.4311	1.472
79.4711	1.519
79.5111	1.557
79.5511	1.587
79.5911	1.608
79.6311	1.621
79.6711	1.624
79.7111	1.619
79.7511	1.607
79.7911	1.588
79.8311	1.561
79.8711	1.528
79.9111	1.489
79.9511	1.444
79.9911	1.390
80.0311	1.332
80.0711	1.269
80.1111	1.200
80.1511	1.126
80.1911	1.048
80.2311	0.966
80.2711	0.883
80.3111	0.796
80.3511	0.708
80.3911	0.619
80.4311	0.531
80.4711	0.443
80.5111	0.357
80.5511	0.272
80.5911	0.190
80.6311	0.112
80.6711	0.036
80.7111	-0.033
80.7511	-0.099
80.7911	-0.159
80.8311	-0.212
80.8711	-0.261
80.9111	-0.305
80.9511	-0.342
80.9911	-0.375
81.0311	-0.402
81.0711	-0.424
81.1111	-0.443
81.1511	-0.457
81.1911	-0.467
81.2311	-0.474
81.2711	-0.478
81.3111	-0.479
81.3511	-0.479
81.3911	-0.479
81.4311	-0.478
81.4711	-0.478
81.5111	-0.478
81.5511	-0.476
81.5911	-0.476
81.6311	-0.476
81.6711	-0.474
81.7111	-0.471
81.7511	-0.467
81.7911	-0.460
81.8311	-0.451
81.8711	-0.438
81.9111	-0.423
81.9511	-0.402
81.9911	-0.377
82.0311	-0.347
82.0711	-0.311
82.1111	-0.270
82.1511	-0.225
82.1911	-0.171
82.2311	-0.113
82.2711	-0.049
82.3111	0.020
82.3511	0.094
82.3911	0.174
82.4311	0.258
82.4711	0.346
82.5111	0.435
82.5511	0.526
82.5911	0.620
82.6311	0.715
82.6711	0.807
82.7111	0.900
82.7511	0.990
82.7911	1.076
82.8311	1.159
82.8711	1.238
82.9111	1.308
82.9511	1.374
82.9911	1.434
83.0311	1.486
83.0711	1.530
83.1111	1.566
83.1511	1.594
83.1911	1.613
83.2311	1.623
83.2711	1.624
83.3111	1.616
83.3511	1.602
83.3911	1.580
83.4311	1.552
83.4711	1.516
83.5111	1.473
83.5511	1.425
83.5911	1.370
83.6311	1.310
83.6711	1.243
83.7111	1.170
83.7511	1.095
83.7911	1.013
83.8311	0.930
83.8711	0.842
83.9111	0.754
83.9511	0.664
83.9911	0.575
84.0311	0.485
84.0711	0.397
84.1111	0.313
84.1511	0.229
84.1911	0.149
84.2311	0.072
84.2711	0.000
84.3111	-0.068
84.3511	-0.130
84.3911	-0.187
84.4311	-0.239
84.4711	-0.286
84.5111	-0.327
84.5511	-0.361
84.5911	-0.393
84.6311	-0.418
84.6711	-0.438
84.7111	-0.454
84.7511	-0.465
84.7911	-0.474
84.8311	-0.479
84.8711	-0.481
84.9111	-0.481
84.9511	-0.481
84.9911	-0.479
85.0311	-0.479
85.0711	-0.478
85.1111	-0.478
85.1511	-0.478
85.1911	-0.476
85.2311	-0.474
85.2711	-0.471
85.3111	-0.467
85.3511	-0.460
85.3911	-0.452
85.4311	-0.441
85.4711	-0.426
85.5111	-0.405
85.5511	-0.382
85.5911	-0.352
85.6311	-0.316
85.6711	-0.273
85.7111	-0.225
85.7511	-0.170
85.7911	-0.108
85.8311	-0.039
85.8711	0.033
85.9111	0.113
85.9511	0.196
85.9911	0.284
86.0311	0.375
86.0711	0.470
86.1111	0.565
86.1511	0.661
86.1911	0.757
86.2311	0.851
86.2711	0.944
86.3111	1.035
86.3511	1.122
86.3911	1.203
86.4311	1.280
86.4711	1.351
86.5111	1.415
86.5511	1.473
86.5911	1.524
86.6311	1.566
86.6711	1.601
86.7111	1.626
86.7511	1.641
86.7911	1.648
86.8311	1.645
86.8711	1.632
86.9111	1.612
86.9511	1.583
86.9911	1.547
87.0311	1.503
87.0711	1.451
87.1111	1.392
87.1511	1.327
87.1911	1.253
87.2311	1.177
87.2711	1.092
87.3111	1.004
87.3511	0.913
87.3911	0.818
87.4311	0.721
87.4711	0.624
87.5111	0.526
87.5511	0.430
87.5911	0.336
87.6311	0.245
87.6711	0.157
87.7111	0.074
87.7511	-0.005
87.7911	-0.077
87.8311	-0.145
87.8711	-0.204
87.9111	-0.256
87.9511	-0.302
87.9911	-0.341
88.0311	-0.374
88.0711	-0.399
88.1111	-0.419
88.1511	-0.434
88.1911	-0.445
88.2311	-0.451
88.2711	-0.452
88.3111	-0.454
88.3511	-0.452
88.3911	-0.452
88.4311	-0.452
88.4711	-0.452
88.5111	-0.452
88.5511	-0.452
88.5911	-0.452
88.6311	-0.452
88.6711	-0.452
88.7111	-0.452
88.7511	-0.452
88.7911	-0.451
88.8311	-0.449
88.8711	-0.445
88.9111	-0.437
88.9511	-0.426
88.9911	-0.412
89.0311	-0.393
89.0711	-0.369
89.1111	-0.339
89.1511	-0.303
89.1911	-0.259
89.2311	-0.210
89.2711	-0.154
89.3111	-0.090
89.3511	-0.019
89.3911	0.058
89.4311	0.141
89.4711	0.229
89.5111	0.322
89.5511	0.418
89.5911	0.517
89.6311	0.616
89.6711	0.716
89.7111	0.815
89.7511	0.913
89.7911	1.007
89.8311	1.098
89.8711	1.184
89.9111	1.266
89.9511	1.341
89.9911	1.409
90.0311	1.472
90.0711	1.524
90.1111	1.569
90.1511	1.607
90.1911	1.634
90.2311	1.651
90.2711	1.657
90.3111	1.654
90.3511	1.641
90.3911	1.621
90.4311	1.594
90.4711	1.558
90.5111	1.514
90.5511	1.464
90.5911	1.406
90.6311	1.341
90.6711	1.271
90.7111	1.195
90.7511	1.114
90.7911	1.029
90.8311	0.941
90.8711	0.850
90.9111	0.757
90.9511	0.664
90.9911	0.570
91.0311	0.479
91.0711	0.388
91.1111	0.300
91.1511	0.214
91.1911	0.132
91.2311	0.055
91.2711	-0.019
91.3111	-0.086
91.3511	-0.148
91.3911	-0.204
91.4311	-0.253
91.4711	-0.297
91.5111	-0.336
91.5511	-0.369
91.5911	-0.396
91.6311	-0.419
91.6711	-0.437
91.7111	-0.449
91.7511	-0.459
91.7911	-0.463
91.8311	-0.465
91.8711	-0.465
91.9111	-0.465
91.9511	-0.465
91.9911	-0.465
92.0311	-0.465
92.0711	-0.465
92.1111	-0.465
92.1511	-0.465
92.1911	-0.463
92.2311	-0.463
92.2711	-0.462
92.3111	-0.459
92.3511	-0.452
92.3911	-0.445
92.4311	-0.434
92.4711	-0.418
92.5111	-0.399
92.5511	-0.374
92.5911	-0.344
92.6311	-0.306
92.6711	-0.264
92.7111	-0.215
92.7511	-0.159
92.7911	-0.096
92.8311	-0.028
92.8711	0.047
92.9111	0.127
92.9511	0.212
92.9911	0.302
93.0311	0.394
93.0711	0.490
93.1111	0.587
93.1511	0.686
93.1911	0.785
93.2311	0.883
93.2711	0.977
93.3111	1.070
93.3511	1.156
93.3911	1.238
93.4311	1.313
93.4711	1.384
93.5111	1.447
93.5511	1.502
93.5911	1.549
93.6311	1.587
93.6711	1.616
93.7111	1.637
93.7511	1.648
93.7911	1.649
93.8311	1.641
93.8711	1.626
93.9111	1.601
93.9511	1.569
93.9911	1.532
94.0311	1.486
94.0711	1.433
94.1111	1.374
94.1511	1.308
94.1911	1.238
94.2311	1.161
94.2711	1.081
94.3111	0.996
94.3511	0.908
94.3911	0.818
94.4311	0.727
94.4711	0.636
94.5111	0.543
94.5511	0.454
94.5911	0.366
94.6311	0.280
94.6711	0.196
94.7111	0.116
94.7511	0.039
94.7911	-0.031
94.8311	-0.097
94.8711	-0.159
94.9111	-0.214
94.9511	-0.262
94.9911	-0.306
95.0311	-0.346
95.0711	-0.377
95.1111	-0.405
95.1511	-0.427
95.1911	-0.445
95.2311	-0.459
95.2711	-0.468
95.3111	-0.474
95.3511	-0.478
95.3911	-0.478
95.4311	-0.478
95.4711	-0.478
95.5111	-0.478
95.5511	-0.478
95.5911	-0.478
95.6311	-0.478
95.6711	-0.476
95.7111	-0.474
95.7511	-0.473
95.7911	-0.468
95.8311	-0.460
95.8711	-0.452
95.9111	-0.438
95.9511	-0.423
95.9911	-0.401
96.0311	-0.374
96.0711	-0.342
96.1111	-0.305
96.1511	-0.261
96.1911	-0.212
96.2311	-0.156
96.2711	-0.093
96.3111	-0.024
96.3511	0.052
96.3911	0.132
96.4311	0.217
96.4711	0.306
96.5111	0.399
96.5511	0.493
96.5911	0.591
96.6311	0.690
96.6711	0.787
96.7111	0.884
96.7511	0.979
96.7911	1.070
96.8311	1.158
96.8711	1.238
96.9111	1.313
96.9511	1.382
96.9911	1.444
97.0311	1.497
97.0711	1.543
97.1111	1.580
97.1511	1.608
97.1911	1.627
97.2311	1.635
97.2711	1.637
97.3111	1.627
97.3511	1.612
97.3911	1.590
97.4311	1.558
97.4711	1.522
97.5111	1.478
97.5511	1.428
97.5911	1.371
97.6311	1.310
97.6711	1.241
97.7111	1.169
97.7511	1.093
97.7911	1.012
97.8311	0.928
97.8711	0.842
97.9111	0.754
97.9511	0.666
97.9911	0.578
98.0311	0.490
98.0711	0.404
98.1111	0.319
98.1511	0.237
98.1911	0.159
98.2311	0.082
98.2711	0.011
98.3111	-0.057
98.3511	-0.118
98.3911	-0.174
98.4311	-0.226
98.4711	-0.272
98.5111	-0.313
98.5511	-0.349
98.5911	-0.379
98.6311	-0.404
98.6711	-0.424
98.7111	-0.441
98.7511	-0.454
98.7911	-0.463
98.8311	-0.468
98.8711	-0.471
98.9111	-0.473
98.9511	-0.473
98.9911	-0.473
99.0311	-0.473
99.0711	-0.473
99.1111	-0.473
99.1511	-0.473
99.1911	-0.473
99.2311	-0.471
99.2711	-0.470
99.3111	-0.467
99.3511	-0.462
99.3911	-0.456
99.4311	-0.445
99.4711	-0.430
99.5111	-0.413
99.5511	-0.391
99.5911	-0.366
99.6311	-0.333
99.6711	-0.295
99.7111	-0.251
99.7511	-0.201
99.7911	-0.145
99.8311	-0.080
99.8711	-0.011
99.9111	0.064
99.9511	0.146
99.9911	0.231
100.0311	0.320
100.0711	0.413
100.1111	0.507
100.1511	0.603
100.1911	0.699
100.2311	0.795
100.2711	0.889
100.3111	0.980
100.3511	1.068
100.3911	1.153
100.4311	1.233
100.4711	1.307
100.5111	1.374
100.5511	1.436
100.5911	1.489
100.6311	1.535
100.6711	1.572
100.7111	1.601
100.7511	1.621
100.7911	1.630
100.8311	1.632
100.8711	1.624
100.9111	1.608
100.9511	1.587
100.9911	1.558
101.0311	1.521
101.0711	1.478
101.1111	1.428
101.1511	1.371
101.1911	1.308
101.2311	1.241
101.2711	1.167
101.3111	1.089
101.3511	1.007
101.3911	0.922
101.4311	0.836
101.4711	0.748
101.5111	0.658
101.5511	0.569
101.5911	0.479
101.6311	0.393
101.6711	0.306
101.7111	0.225
101.7511	0.146
101.7911	0.071
101.8311	-0.002
101.8711	-0.068
101.9111	-0.129
101.9511	-0.184
101.9911	-0.232
102.0311	-0.276
102.0711	-0.316
102.1111	-0.350
102.1511	-0.379
102.1911	-0.401
102.2311	-0.419
102.2711	-0.435
102.3111	-0.446
102.3511	-0.454
102.3911	-0.459
102.4311	-0.460
102.4711	-0.462
102.5111	-0.462
102.5511	-0.462
102.5911	-0.462
102.6311	-0.462
102.6711	-0.462
102.7111	-0.462
102.7511	-0.462
102.7911	-0.462
102.8311	-0.460
102.8711	-0.457
102.9111	-0.454
102.9511	-0.446
102.9911	-0.437
103.0311	-0.424
103.0711	-0.408
103.1111	-0.386
103.1511	-0.360
103.1911	-0.328
103.2311	-0.291
103.2711	-0.247
103.3111	-0.196
103.3511	-0.140
103.3911	-0.077
103.4311	-0.009
103.4711	0.064
103.5111	0.143
103.5511	0.226
103.5911	0.313
103.6311	0.402
103.6711	0.495
103.7111	0.589
103.7511	0.685
103.7911	0.779
103.8311	0.872
103.8711	0.963
103.9111	1.049
103.9511	1.131
103.9911	1.210
104.0311	1.282
104.0711	1.348
104.1111	1.407
104.1511	1.459
104.1911	1.505
104.2311	1.543
104.2711	1.572
104.3111	1.594
104.3511	1.607
104.3911	1.612
104.4311	1.607
104.4711	1.596
104.5111	1.579
104.5511	1.554
104.5911	1.522
104.6311	1.484
104.6711	1.440
104.7111	1.390
104.7511	1.332
104.7911	1.269
104.8311	1.202
104.8711	1.128
104.9111	1.049
104.9511	0.968
104.9911	0.881
105.0311	0.793
105.0711	0.704
105.1111	0.613
105.1511	0.522
105.1911	0.430
105.2311	0.341
105.2711	0.253
105.3111	0.168
105.3511	0.085
105.3911	0.008
105.4311	-0.068
105.4711	-0.135
105.5111	-0.199
105.5511	-0.256
105.5911	-0.308
105.6311	-0.353
105.6711	-0.393
105.7111	-0.426
105.7511	-0.454
105.7911	-0.474
105.8311	-0.490
105.8711	-0.501
105.9111	-0.507
105.9511	-0.509
105.9911	-0.509
106.0311	-0.506
106.0711	-0.503
106.1111	-0.500
106.1511	-0.496
106.1911	-0.493
106.2311	-0.490
106.2711	-0.487
106.3111	-0.484
106.3511	-0.479
106.3911	-0.474
106.4311	-0.468
106.4711	-0.460
106.5111	-0.451
106.5511	-0.438
106.5911	-0.421
106.6311	-0.401
106.6711	-0.375
106.7111	-0.346
106.7511	-0.309
106.7911	-0.265
106.8311	-0.217
106.8711	-0.162
106.9111	-0.101
106.9511	-0.033
106.9911	0.039
107.0311	0.118
107.0711	0.201
107.1111	0.289
107.1511	0.380
107.1911	0.474
107.2311	0.570
107.2711	0.669
107.3111	0.768
107.3511	0.866
107.3911	0.961
107.4311	1.054
107.4711	1.144
107.5111	1.227
107.5511	1.304
107.5911	1.374
107.6311	1.439
107.6711	1.495
107.7111	1.544
107.7511	1.583
107.7911	1.615
107.8311	1.635
107.8711	1.648
107.9111	1.649
107.9511	1.643
107.9911	1.627
108.0311	1.605
108.0711	1.574
108.1111	1.536
108.1511	1.492
108.1911	1.440
108.2311	1.382
108.2711	1.318
108.3111	1.249
108.3511	1.173
108.3911	1.093
108.4311	1.010
108.4711	0.924
108.5111	0.834
108.5511	0.743
108.5911	0.652
108.6311	0.561
108.6711	0.471
108.7111	0.382
108.7511	0.295
108.7911	0.212
108.8311	0.134
108.8711	0.058
108.9111	-0.013
108.9511	-0.077
108.9911	-0.137
109.0311	-0.190
109.0711	-0.237
109.1111	-0.278
109.1511	-0.314
109.1911	-0.344
109.2311	-0.369
109.2711	-0.390
109.3111	-0.407
109.3511	-0.418
109.3911	-0.427
109.4311	-0.434
109.4711	-0.437
109.5111	-0.438
109.5511	-0.440
109.5911	-0.440
109.6311	-0.440
109.6711	-0.440
109.7111	-0.440
109.7511	-0.440
109.7911	-0.440
109.8311	-0.440
109.8711	-0.440
109.9111	-0.440
109.9511	-0.440
109.9911	-0.438
110.0311	-0.435
110.0711	-0.430
110.1111	-0.421
110.1511	-0.410
110.1911	-0.394
110.2311	-0.372
110.2711	-0.347
110.3111	-0.314
110.3511	-0.275
110.3911	-0.229
110.4311	-0.178
110.4711	-0.119
110.5111	-0.053
110.5511	0.017
110.5911	0.094
110.6311	0.176
110.6711	0.262
110.7111	0.353
110.7511	0.448
110.7911	0.545
110.8311	0.644
110.8711	0.741
110.9111	0.839
110.9511	0.935
110.9911	1.027
111.0311	1.117
111.0711	1.200
111.1111	1.279
111.1511	1.349
111.1911	1.415
111.2311	1.472
111.2711	1.522
111.3111	1.563
111.3511	1.596
111.3911	1.619
111.4311	1.634
111.4711	1.638
111.5111	1.634
111.5511	1.621
111.5911	1.602
111.6311	1.576
111.6711	1.543
111.7111	1.502
111.7511	1.456
111.7911	1.403
111.8311	1.345
111.8711	1.280
111.9111	1.213
111.9511	1.139
111.9911	1.062
112.0311	0.982
112.0711	0.898
112.1111	0.814
112.1511	0.727
112.1911	0.641
112.2311	0.554
112.2711	0.470
112.3111	0.385
112.3511	0.303
112.3911	0.225
112.4311	0.149
112.4711	0.075
112.5111	0.008
112.5511	-0.057
112.5911	-0.116
112.6311	-0.170
112.6711	-0.218
112.7111	-0.261
112.7511	-0.300
112.7911	-0.333
112.8311	-0.361
112.8711	-0.385
112.9111	-0.404
112.9511	-0.419
112.9911	-0.432
113.0311	-0.440
113.0711	-0.445
113.1111	-0.448
113.1511	-0.448
113.1911	-0.448
113.2311	-0.448
113.2711	-0.448
113.3111	-0.448
113.3511	-0.448
113.3911	-0.448
113.4311	-0.448
113.4711	-0.448
113.5111	-0.448
113.5511	-0.448
113.5911	-0.445
113.6311	-0.440
113.6711	-0.434
113.7111	-0.423
113.7511	-0.408
113.7911	-0.390
113.8311	-0.364
113.8711	-0.335
113.9111	-0.298
113.9511	-0.256
113.9911	-0.206
114.0311	-0.151
114.0711	-0.088
114.1111	-0.020
114.1511	0.053
114.1911	0.134
114.2311	0.220
114.2711	0.309
114.3111	0.402
114.3511	0.500
114.3911	0.597
114.4311	0.696
114.4711	0.793
114.5111	0.891
114.5511	0.985
114.5911	1.076
114.6311	1.162
114.6711	1.244
114.7111	1.319
114.7511	1.387
114.7911	1.450
114.8311	1.503
114.8711	1.550
114.9111	1.588
114.9511	1.616
114.9911	1.635
115.0311	1.643
115.0711	1.643
115.1111	1.634
115.1511	1.616
115.1911	1.593
115.2311	1.561
115.2711	1.522
115.3111	1.475
115.3511	1.423
115.3911	1.362
115.4311	1.297
115.4711	1.225
115.5111	1.150
115.5511	1.068
115.5911	0.983
115.6311	0.897
115.6711	0.809
115.7111	0.718
115.7511	0.628
115.7911	0.537
115.8311	0.449
115.8711	0.363
115.9111	0.280
115.9511	0.198
115.9911	0.121
116.0311	0.049
116.0711	-0.019
116.1111	-0.082
116.1511	-0.138
116.1911	-0.190
116.2311	-0.237
116.2711	-0.276
116.3111	-0.313
116.3511	-0.344
116.3911	-0.369
116.4311	-0.391
116.4711	-0.410
116.5111	-0.424
116.5511	-0.435
116.5911	-0.445
116.6311	-0.452
116.6711	-0.457
116.7111	-0.462
116.7511	-0.463
116.7911	-0.465
116.8311	-0.465
116.8711	-0.465
116.9111	-0.465
116.9511	-0.465
116.9911	-0.465
117.0311	-0.463
117.0711	-0.462
117.1111	-0.459
117.1511	-0.452
117.1911	-0.445
117.2311	-0.434
117.2711	-0.418
117.3111	-0.399
117.3511	-0.374
117.3911	-0.342
117.4311	-0.306
117.4711	-0.262
117.5111	-0.212
117.5511	-0.156
117.5911	-0.093
117.6311	-0.022
117.6711	0.053
117.7111	0.135
117.7511	0.220
117.7911	0.311
117.8311	0.404
117.8711	0.500
117.9111	0.597
117.9511	0.696
117.9911	0.793
118.0311	0.889
118.0711	0.983
118.1111	1.074
118.1511	1.162
118.1911	1.244
118.2311	1.319
118.2711	1.387
118.3111	1.447
118.3511	1.497
118.3911	1.538
118.4311	1.569
118.4711	1.591
118.5111	1.602
118.5511	1.604
118.5911	1.596
118.6311	1.583
118.6711	1.566
118.7111	1.543
118.7511	1.514
118.7911	1.483
118.8311	1.445
118.8711	1.404
118.9111	1.359
118.9511	1.310
118.9911	1.257
119.0311	1.200
119.0711	1.139
119.1111	1.073
119.1511	1.004
119.1911	0.931
119.2311	0.856
119.2711	0.778
119.3111	0.697
119.3511	0.614
119.3911	0.531
119.4311	0.448
119.4711	0.364
119.5111	0.281
119.5511	0.199
119.5911	0.121
119.6311	0.044
119.6711	-0.030
119.7111	-0.101
119.7511	-0.167
119.7911	-0.228
119.8311	-0.283
119.8711	-0.333
119.9111	-0.377
119.9511	-0.416
119.9911	-0.449
120.0311	-0.476
120.0711	-0.496
120.1111	-0.512
120.1511	-0.523
120.1911	-0.528
120.2311	-0.529
120.2711	-0.529
120.3111	-0.526
120.3511	-0.522
120.3911	-0.518
120.4311	-0.512
120.4711	-0.507
120.5111	-0.501
120.5511	-0.493
120.5911	-0.485
120.6311	-0.474
120.6711	-0.463
120.7111	-0.449
120.7511	-0.432
120.7911	-0.412
120.8311	-0.388
120.8711	-0.360
120.9111	-0.325
120.9511	-0.287
120.9911	-0.243
121.0311	-0.193
121.0711	-0.138
121.1111	-0.077
121.1511	-0.011
121.1911	0.061
121.2311	0.138
121.2711	0.218
121.3111	0.303
